date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,char
1973-02-01,-0.041966858,-0.035742801,-0.049037225,-0.034757278,-0.031375568,-0.059867784,-0.033889175,-0.057025732,-0.064571911,-0.081320488,1
1973-03-01,-0.010933858,-0.008463728,-0.007432377,-0.009953272,-0.002498581,-0.022431534,0.0063747541,-0.018552612,0.009837995,-0.029336913,1
1973-04-01,-0.048522631,-0.056477155,-0.037355844,-0.051946162,-0.042250216,-0.05902071,-0.05669331,-0.042890982,-0.062515677,-0.098329487,1
1973-05-01,-0.027362226,-0.027352444,-0.021791882,-0.020442087,-0.016226432,0.0018774132,-0.039974407,-0.037230664,-0.050169996,-0.052258967,1
1973-06-01,-0.000820188,-0.016312459,-0.002776626,0.0031751616,-0.0197177,-0.026398271,-0.023713946,-0.017955724,-0.032207966,-0.026087393,1
1973-07-01,0.0808067841,0.0347627902,0.0205278262,0.0197754306,0.0533014598,0.0806711995,0.0770005716,0.1222483706,0.1161669117,0.2133321639,1
1973-08-01,-0.040947715,-0.025696893,-0.037736169,-0.02115785,-0.008332326,-0.049299434,-0.031305656,-0.02508418,-0.035820149,-0.030798404,1
1973-09-01,0.0736163722,0.0672041901,0.065212444,0.0328165873,0.0480860269,0.0215106927,0.0696860733,0.0752420666,0.0713739872,0.0992944898,1
1973-10-01,-0.003922998,-0.003176494,-0.004922235,-0.031935315,-0.018384796,-1.6434e-05,0.0022705227,-0.01233847,0.0039363015,0.0218732609,1
1973-11-01,-0.106864549,-0.088345537,-0.097507542,-0.112716055,-0.1442846,-0.127912192,-0.122660711,-0.126315053,-0.18654955,-0.193918836,1
1973-12-01,0.0406957986,-0.013589411,0.0065184463,0.0151163405,0.0424134292,0.0051019597,-0.000965439,0.014960853,0.0068430945,0.0109194339,1
1974-01-01,-0.059451198,-0.035215728,-0.009825463,-0.002567551,0.0089919016,0.017445829,0.0445284299,0.0403413237,0.0773771238,0.0721353323,1
1974-02-01,-0.030146156,0.0070265237,0.0017934396,0.0086042138,0.0142656238,0.0126028122,0.0175160287,0.0040344878,-0.016748182,-7.1615e-05,1
1974-03-01,-0.053495554,-0.044789296,-0.045172704,-0.027166233,-0.021193495,-0.02092049,-0.020269348,-0.00026653,0.0007778855,0.009421161,1
1974-04-01,-0.065665168,-0.024736592,-0.030180737,-0.040454465,-0.030527781,-0.051863261,-0.055916711,-0.071631482,-0.044596347,-0.059259116,1
1974-05-01,-0.037788309,-0.017542512,-0.042217216,-0.02528559,-0.019497797,-0.060233884,-0.067754484,-0.089783986,-0.047736919,-0.066833518,1
1974-06-01,-0.024779345,-0.028927965,-0.001394258,-0.025178398,-0.009657401,-0.020300284,-0.034328405,-0.059685022,-0.013069999,-0.036306254,1
1974-07-01,-0.04739979,-0.070672281,-0.087543628,-0.087508891,-0.105295792,-0.026191412,-0.063275137,-0.074341678,-0.058054682,-0.052205935,1
1974-08-01,-0.099509524,-0.098602357,-0.09233416,-0.081309639,-0.088520541,-0.078969456,-0.111251581,-0.058768828,-0.087116796,-0.093763901,1
1974-09-01,-0.08358373,-0.102972912,-0.130418249,-0.114555002,-0.126382657,-0.13026908,-0.123086609,-0.076914925,-0.089968824,-0.066358062,1
1974-10-01,0.1334725772,0.1126326598,0.1363510848,0.1367937789,0.131862062,0.1870267312,0.1292816368,0.2226754578,0.2094884425,0.2268995113,1
1974-11-01,-0.015534427,-0.032955485,-0.04279699,-0.049522174,-0.048587085,-0.044982049,-0.040611977,-0.047691467,-0.052729857,-0.047944242,1
1974-12-01,-0.05404916,-0.026275422,-0.027370864,-0.016535002,-0.037614038,-0.018157569,-0.004595579,-0.027999294,-0.037890279,-0.06784525,1
1975-01-01,0.0837076787,0.1011766935,0.1440018047,0.1340534187,0.1247162085,0.1588465142,0.2071059123,0.2193830468,0.2740291591,0.3459632342,1
1975-02-01,0.0115070517,0.0311355836,0.0428206189,0.0496869556,0.0265916869,0.0280016477,0.0388124545,0.0671646728,0.0821268327,0.0798414593,1
1975-03-01,0.0382499495,0.0047840903,0.0603456349,0.0066629041,0.0530937183,0.0060993386,0.0289314814,0.0393003198,0.0520817245,0.0944771002,1
1975-04-01,0.0391828283,0.0604979877,0.0769095134,0.0410293025,0.060270506,0.0608094695,0.0290513274,0.0640737974,0.0193997777,0.0568735915,1
1975-05-01,0.0336041332,0.0441166989,0.0503594945,0.0384905721,0.0646840632,0.0471152827,0.0497531254,0.0848950994,0.1043427853,0.1249522152,1
1975-06-01,0.0285208542,0.036840921,0.0555274909,0.0541023506,0.0627997444,0.0400526247,0.0429257344,0.0669336025,0.0654794524,0.0856307156,1
1975-07-01,-0.077859603,-0.061458579,-0.047550722,-0.04874908,-0.06165734,-0.057524697,-0.059134605,-0.064978664,-0.067507088,-0.079048626,1
1975-08-01,-0.047484687,-0.032995116,-0.020265313,-0.02254427,-0.019408598,-0.018133267,-0.022192509,-0.021758022,-0.027524946,-0.021332213,1
1975-09-01,-0.043987972,-0.046394492,-0.031614787,-0.027981772,-0.024308473,-0.040211813,-0.055727501,-0.06140163,-0.031515572,-0.047513894,1
1975-10-01,0.0321062154,0.0353344412,0.0676137099,0.0653554922,0.0609165173,0.0480618334,0.0502656497,0.0799659166,0.0732013984,0.056824521,1
1975-11-01,0.0368623779,0.0531723949,0.0446246073,0.0324473883,0.0205897901,0.0307049845,0.0012304176,0.0133472848,-0.011494186,0.0255812185,1
1975-12-01,-0.028731359,-0.030010445,-0.019778917,-0.035477137,-0.000536965,-0.010170263,-0.008816913,0.01162683,0.0089120949,0.0169040041,1
1976-01-01,0.1490076662,0.1244537951,0.1098903099,0.1189143212,0.106910829,0.1296476511,0.1477087273,0.1269709558,0.1516776155,0.1249173075,1
1976-02-01,0.1063979731,0.0419162818,0.0268568683,0.0095189127,0.024128815,0.0106685981,-0.006404705,0.0145104758,-0.026779305,-0.001351571,1
1976-03-01,0.0070584597,-0.007721359,0.0016273424,0.0062324874,-0.003817366,0.0217584141,0.0052878024,0.0247674586,0.0493158717,0.0620533483,1
1976-04-01,-0.01459457,-0.029362734,-0.013091548,-0.013399293,0.0023672651,-0.0019022,-0.018022681,-0.000294807,0.0086814622,-0.010614832,1
1976-05-01,0.014078827,-0.00969908,-0.015593572,0.008470648,-0.014561873,-0.015061542,-0.014996066,-0.015844699,-0.022028131,-0.011811669,1
1976-06-01,0.0470100771,0.0581005356,0.0520269252,0.0355063131,0.0346619778,0.0376241936,0.0366871056,0.0564354578,0.0425125923,0.0608591694,1
1976-07-01,-0.035628368,-0.014667469,-0.017189349,-0.013367661,-0.001310578,0.0070501278,0.0196376961,-0.005534321,-0.012946246,0.0042404219,1
1976-08-01,-0.004885345,0.0076847735,0.0156852694,0.0129318459,-0.005082072,-0.004279227,-0.000753831,-0.008167319,-0.018464625,-0.02755871,1
1976-09-01,0.0074892962,0.0266352092,0.0278529497,0.0341261803,0.025569669,0.0331306952,0.0147429072,0.0129376237,0.0264516924,0.0289029954,1
1976-10-01,-0.030576816,-0.020720451,-0.028198434,-0.023945751,-0.024382733,-0.01151362,-0.024110364,-0.004568619,-0.017946471,-0.017190725,1
1976-11-01,0.0153247022,0.0214446788,0.0195995861,0.0126423655,-0.011789503,0.0053368543,-0.009214729,-0.004183161,0.0175043713,0.044391172,1
1976-12-01,0.0550747675,0.0475048083,0.0528494506,0.0632536007,0.0485564583,0.0427160651,0.0579585473,0.0582231317,0.0786683941,0.0938920085,1
1977-01-01,-0.008719378,-0.029913788,-0.027581444,-0.044755761,-0.033820881,-0.037022814,-0.011117397,-0.017240343,-0.067870331,-0.0696041,1
1977-02-01,-0.024518346,-0.032125159,-0.022378362,-0.022972984,-0.009543065,-0.009033534,-0.0154188,-0.024044272,-0.006766219,-0.013790789,1
1977-03-01,-0.007653695,-0.009177523,-0.007055124,-0.021553931,-0.007202935,-0.007623417,-0.02029635,-0.005328563,-0.004036993,0.0085006332,1
1977-04-01,0.019671839,0.0142564569,0.0199247386,-0.003938027,-0.010848307,0.0080573493,0.0250229894,-0.006002367,0.0041393923,-0.000566982,1
1977-05-01,-0.014317939,-0.004500528,-0.006114391,-0.004310142,-0.004116354,0.0014554653,-0.02450905,-0.006853341,-0.021711029,-0.028587038,1
1977-06-01,0.0683475199,0.0385526406,0.058989455,0.038935094,0.0507703337,0.0535404584,0.0549721398,0.0505981519,0.0632280283,0.0471390917,1
1977-07-01,-0.02784384,-0.019332881,-0.008959355,-0.00771665,-0.01303249,-0.013880611,0.0042625985,-0.012606462,-0.01961228,-0.026378471,1
1977-08-01,0.0081830001,-0.012873645,-0.022912178,-0.002236159,-0.033650744,-0.011481574,-0.015862094,-0.01092587,-0.027346769,-0.010979629,1
1977-09-01,-0.007296921,-0.001690762,-0.005212999,-0.005180941,-0.007785847,0.0219109072,0.0031712455,-0.00090742,0.0050441903,0.0213327143,1
1977-10-01,-0.040433465,-0.048960839,-0.051094223,-0.04266126,-0.035631075,-0.040436992,-0.035106736,-0.028241952,-0.037520601,-0.016529167,1
1977-11-01,0.0541301186,0.0524424062,0.0365250352,0.0424269899,0.0301513478,0.0427777095,0.0427985744,0.0401468713,0.0684984796,0.0637282526,1
1977-12-01,0.032378447,0.0143086442,0.0051155885,0.0020803761,-0.002936977,-0.001022322,0.01011272,0.0006369753,0.0146594639,0.0154324008,1
1978-01-01,-0.060592003,-0.074536944,-0.045998777,-0.060578975,-0.051665947,-0.05612684,-0.059214223,-0.049740139,-0.053796743,-0.043115515,1
1978-02-01,-0.005027122,-0.017938284,-0.008838192,-0.022225773,0.0144079555,-0.011164662,-0.008660258,-0.01295736,-0.021707896,0.0055438971,1
1978-03-01,0.0630242851,0.033085029,0.0409114306,0.0374140049,0.0455187743,0.0304055366,0.0289855347,0.026606681,0.0077836467,0.0539506633,1
