date,mgrsizeq,ind,weights
31/03/2000,5,Consumer Goods,.072696708
31/03/2000,5,Apparel,.0024390828
31/03/2000,5,Healthcare,.0016680842
31/03/2000,5,Medical Equipment,.0070244712
31/03/2000,5,Pharmaceutical Products,.073730245
31/03/2000,5,Chemicals,.025350993
31/03/2000,5,Rubber and Plastic Products,.0042134281
31/03/2000,5,Textiles,.00029162981
31/03/2000,5,Construction Materials,.013367947
31/03/2000,5,Construction,.0014940236
31/03/2000,5,Steel Works Etc,.0028701758
31/03/2000,5,Fabricated Products,.00016999459
31/03/2000,5,Machinery,.015625872
31/03/2000,5,Electrical Equipment,.0085992878
31/03/2000,5,Automobiles and Trucks,.010642749
31/03/2000,5,Aircraft,.0091680149
31/03/2000,5,"Shipbuilding, Railroad Equipment",.0020305235
31/03/2000,5,Defense,.00011350471
31/03/2000,5,Precious Metals,.0010194582
31/03/2000,5,Non-Metallic and Industrial Metal Mining,.0023292494
31/03/2000,5,Coal,.00055907085
31/03/2000,5,Petroleum and Natural Gas,.053475119
31/03/2000,5,Utilities,.016388308
31/03/2000,5,Communication,.0541665
31/03/2000,5,Personal Services,.0014577979
31/03/2000,5,Business Services,.018830013
31/03/2000,5,Computer Hardware,.076609462
31/03/2000,5,Computer Software,.074176267
31/03/2000,5,Electronic Equipment,.11333266
31/03/2000,5,Measuring and Control Equipment,.0080628246
31/03/2000,5,Business Supplies,.0090037836
31/03/2000,5,Shipping Containers,.0010286713
31/03/2000,5,Transportation,.012919381
31/03/2000,5,Wholesale,.022881502
31/03/2000,5,Retail,.058389273
31/03/2000,5,"Restaraunts, Hotels, Motels",.010050175
31/03/2000,5,Banking,.063636713
31/03/2000,5,Insurance,.025068715
31/03/2000,5,Real Estate,.00038000129
31/03/2000,5,Trading,.055157032
31/03/2000,5,Almost Nothing,.0024082691
31/03/2000,6,Agriculture,.00069638074
31/03/2000,6,Food Products,.0060393889
31/03/2000,6,Candy & Soda,.010748684
31/03/2000,6,Beer & Liquor,.0036371534
31/03/2000,6,Tobacco Products,.00081392628
31/03/2000,6,Recreation,.00096973433
31/03/2000,6,Entertainment,.014420993
31/03/2000,6,Printing and Publishing,.0032802769
31/03/2000,6,Consumer Goods,.059892174
31/03/2000,6,Apparel,.0010697736
31/03/2000,6,Healthcare,.0023375028
31/03/2000,6,Medical Equipment,.0093007721
31/03/2000,6,Pharmaceutical Products,.057366498
31/03/2000,6,Chemicals,.011313031
31/03/2000,6,Rubber and Plastic Products,.0021865082
31/03/2000,6,Textiles,.00018989503
31/03/2000,6,Construction Materials,.0052305129
31/03/2000,6,Construction,.00096137798
31/03/2000,6,Steel Works Etc,.0023889644
31/03/2000,6,Fabricated Products,.00030238391
31/03/2000,6,Machinery,.019487273
31/03/2000,6,Electrical Equipment,.007634066
31/03/2000,6,Automobiles and Trucks,.008863424
31/03/2000,6,Aircraft,.0039642556
31/03/2000,6,"Shipbuilding, Railroad Equipment",.0003262691
31/03/2000,6,Defense,.000019811838
31/03/2000,6,Precious Metals,.0014092489
31/03/2000,6,Non-Metallic and Industrial Metal Mining,.0018172868
31/03/2000,6,Coal,.00008673875
31/03/2000,6,Petroleum and Natural Gas,.044697735
31/03/2000,6,Utilities,.012730984
31/03/2000,6,Communication,.089740261
31/03/2000,6,Personal Services,.001470967
31/03/2000,6,Business Services,.023304384
31/03/2000,6,Computer Hardware,.093691848
31/03/2000,6,Computer Software,.11760322
31/03/2000,6,Electronic Equipment,.14776458
31/03/2000,6,Measuring and Control Equipment,.010903184
31/03/2000,6,Business Supplies,.0072074188
31/03/2000,6,Shipping Containers,.00056605629
31/03/2000,6,Transportation,.0083301403
31/03/2000,6,Wholesale,.01660645
31/03/2000,6,Retail,.07289473
31/03/2000,6,"Restaraunts, Hotels, Motels",.0058543473
31/03/2000,6,Banking,.041498221
31/03/2000,6,Insurance,.016385786
31/03/2000,6,Real Estate,.00044822306
31/03/2000,6,Trading,.050354496
31/03/2000,6,Almost Nothing,.001192639
31/03/2000,7,Agriculture,.00025108474
31/03/2000,7,Food Products,.0064546359
31/03/2000,7,Candy & Soda,.011866045
31/03/2000,7,Beer & Liquor,.0023989128
31/03/2000,7,Tobacco Products,.00029985185
31/03/2000,7,Recreation,.00096605206
31/03/2000,7,Entertainment,.011075336
31/03/2000,7,Printing and Publishing,.0039369003
31/03/2000,7,Consumer Goods,.065145671
31/03/2000,7,Apparel,.0011787703
31/03/2000,7,Healthcare,.002396154
31/03/2000,7,Medical Equipment,.0066027385
31/03/2000,7,Pharmaceutical Products,.065643765
31/03/2000,7,Chemicals,.017621942
31/03/2000,7,Rubber and Plastic Products,.0048713055
31/03/2000,7,Textiles,.00015105474
31/03/2000,7,Construction Materials,.0074800211
31/03/2000,7,Construction,.0014762419
31/03/2000,7,Steel Works Etc,.0038949559
31/03/2000,7,Fabricated Products,.00017470276
31/03/2000,7,Machinery,.016367115
31/03/2000,7,Electrical Equipment,.0063395971
31/03/2000,7,Automobiles and Trucks,.010064503
31/03/2000,7,Aircraft,.0032595638
31/03/2000,7,"Shipbuilding, Railroad Equipment",.0012394129
31/03/2000,7,Defense,.000052680021
31/03/2000,7,Precious Metals,.00089989108
31/03/2000,7,Non-Metallic and Industrial Metal Mining,.0019524554
31/03/2000,7,Coal,.00045096257
31/03/2000,7,Petroleum and Natural Gas,.055488463
31/03/2000,7,Utilities,.016459391
31/03/2000,7,Communication,.071836039
31/03/2000,7,Personal Services,.001037247
31/03/2000,7,Business Services,.018707162
31/03/2000,7,Computer Hardware,.095438778
31/03/2000,7,Computer Software,.12185436
31/03/2000,7,Electronic Equipment,.13210632
31/03/2000,7,Measuring and Control Equipment,.0070788786
31/03/2000,7,Business Supplies,.0080972696
31/03/2000,7,Shipping Containers,.00067441026
31/03/2000,7,Transportation,.0097462172
31/03/2000,7,Wholesale,.021290075
31/03/2000,7,Retail,.064963989
31/03/2000,7,"Restaraunts, Hotels, Motels",.0069473335
31/03/2000,7,Banking,.044140361
31/03/2000,7,Insurance,.02016636
31/03/2000,7,Real Estate,.00043879604
31/03/2000,7,Trading,.047673881
31/03/2000,7,Almost Nothing,.0013423637
31/03/2000,8,Agriculture,.00014344469
31/03/2000,8,Food Products,.0058822148
31/03/2000,8,Candy & Soda,.013136906
31/03/2000,8,Beer & Liquor,.0025517538
31/03/2000,8,Tobacco Products,.00037298212
31/03/2000,8,Recreation,.00096445112
31/03/2000,8,Entertainment,.029053509
31/03/2000,8,Printing and Publishing,.0034108278
31/03/2000,8,Consumer Goods,.06511981
31/03/2000,8,Apparel,.0012624671
31/03/2000,8,Healthcare,.0014693509
31/03/2000,8,Medical Equipment,.0049866419
31/03/2000,8,Pharmaceutical Products,.066601306
31/03/2000,8,Chemicals,.015453545
31/03/2000,8,Rubber and Plastic Products,.0014467916
31/03/2000,8,Textiles,.00017059119
31/03/2000,8,Construction Materials,.006230284
31/03/2000,8,Construction,.0011577482
31/03/2000,8,Steel Works Etc,.0016230446
31/03/2000,8,Fabricated Products,.00023763473
31/03/2000,8,Machinery,.013043444
31/03/2000,8,Electrical Equipment,.0067085447
31/03/2000,8,Automobiles and Trucks,.0074403253
31/03/2000,8,Aircraft,.0036101737
31/03/2000,8,"Shipbuilding, Railroad Equipment",.0010805049
31/03/2000,8,Defense,.000050096176
31/03/2000,8,Precious Metals,.00043119755
31/03/2000,8,Non-Metallic and Industrial Metal Mining,.0010243063
31/03/2000,8,Coal,.000060385093
31/03/2000,8,Petroleum and Natural Gas,.037976358
31/03/2000,8,Utilities,.010737984
31/03/2000,8,Communication,.1022605
31/03/2000,8,Personal Services,.0013646692
31/03/2000,8,Business Services,.022494398
31/03/2000,8,Computer Hardware,.10457639
31/03/2000,8,Computer Software,.10708465
31/03/2000,8,Electronic Equipment,.14667018
31/03/2000,8,Measuring and Control Equipment,.0049721529
31/03/2000,8,Business Supplies,.0067360378
31/03/2000,8,Shipping Containers,.00051878724
31/03/2000,8,Transportation,.0065853707
31/03/2000,8,Wholesale,.023114497
31/03/2000,8,Retail,.059054818
31/03/2000,8,"Restaraunts, Hotels, Motels",.0082694823
31/03/2000,8,Banking,.037426952
31/03/2000,8,Insurance,.015928784
31/03/2000,8,Real Estate,.00018019267
31/03/2000,8,Trading,.048531715
31/03/2000,8,Almost Nothing,.00079180254
31/03/2000,9,Agriculture,.00014398523
31/03/2000,9,Food Products,.0072130514
31/03/2000,9,Candy & Soda,.010463144
31/03/2000,9,Beer & Liquor,.0017012978
31/03/2000,9,Tobacco Products,.00045496898
31/03/2000,9,Recreation,.00084340002
31/03/2000,9,Entertainment,.016793016
31/03/2000,9,Printing and Publishing,.0050853873
31/03/2000,9,Consumer Goods,.045250446
31/03/2000,9,Apparel,.0026969567
31/03/2000,9,Healthcare,.0016840828
31/03/2000,9,Medical Equipment,.0067226836
31/03/2000,9,Pharmaceutical Products,.059123743
31/03/2000,9,Chemicals,.015930172
31/03/2000,9,Rubber and Plastic Products,.0019558463
31/03/2000,9,Textiles,.000097728465
31/03/2000,9,Construction Materials,.0068247383
31/03/2000,9,Construction,.00049315579
31/03/2000,9,Steel Works Etc,.00090000388
31/03/2000,9,Fabricated Products,.00029919541
31/03/2000,9,Machinery,.017892905
31/03/2000,9,Electrical Equipment,.0047138548
31/03/2000,9,Automobiles and Trucks,.014686515
31/03/2000,9,Aircraft,.0089045055
31/03/2000,9,"Shipbuilding, Railroad Equipment",.00056932465
31/03/2000,9,Defense,.000051827345
31/03/2000,9,Precious Metals,.0010998534
31/03/2000,9,Non-Metallic and Industrial Metal Mining,.0011866584
31/03/2000,9,Coal,.00056460936
31/03/2000,9,Petroleum and Natural Gas,.042796135
31/03/2000,9,Utilities,.015742742
31/03/2000,9,Communication,.12048803
31/03/2000,9,Personal Services,.00075069699
31/03/2000,9,Business Services,.017527696
31/03/2000,9,Computer Hardware,.076533541
31/03/2000,9,Computer Software,.090957053
31/03/2000,9,Electronic Equipment,.13364749
31/03/2000,9,Measuring and Control Equipment,.0080919908
31/03/2000,9,Business Supplies,.010941062
31/03/2000,9,Shipping Containers,.0010512198
31/03/2000,9,Transportation,.013792825
31/03/2000,9,Wholesale,.021938439
31/03/2000,9,Retail,.07477814
31/03/2000,9,"Restaraunts, Hotels, Motels",.0054865498
31/03/2000,9,Banking,.047864102
31/03/2000,9,Insurance,.02833005
31/03/2000,9,Real Estate,.00018581825
31/03/2000,9,Trading,.053189583
31/03/2000,9,Almost Nothing,.0015597513
31/03/2000,10,Agriculture,.00015804612
31/03/2000,10,Food Products,.0059415884
31/03/2000,10,Candy & Soda,.010179965
31/03/2000,10,Beer & Liquor,.0028584134
31/03/2000,10,Tobacco Products,.00061361754
31/03/2000,10,Recreation,.0013906779
31/03/2000,10,Entertainment,.015056021
31/03/2000,10,Printing and Publishing,.0035442067
31/03/2000,10,Consumer Goods,.065894336
31/03/2000,10,Apparel,.0014255279
31/03/2000,10,Healthcare,.0013676489
31/03/2000,10,Medical Equipment,.0049115373
31/03/2000,10,Pharmaceutical Products,.075604059
31/03/2000,10,Chemicals,.012457526
31/03/2000,10,Rubber and Plastic Products,.0020212564
31/03/2000,10,Textiles,.00018191719
31/03/2000,10,Construction Materials,.0069336859
31/03/2000,10,Construction,.0010152247
31/03/2000,10,Steel Works Etc,.0022155282
31/03/2000,10,Fabricated Products,.00033276316
31/03/2000,10,Machinery,.013067584
31/03/2000,10,Electrical Equipment,.0055420529
31/03/2000,10,Automobiles and Trucks,.0077601308
31/03/2000,10,Aircraft,.0059334943
31/03/2000,10,"Shipbuilding, Railroad Equipment",.002125734
31/03/2000,10,Defense,.00004859933
31/03/2000,10,Precious Metals,.0013868635
31/03/2000,10,Non-Metallic and Industrial Metal Mining,.0016769877
31/03/2000,10,Coal,1.3153483e-07
31/03/2000,10,Petroleum and Natural Gas,.053331815
31/03/2000,10,Utilities,.01457376
31/03/2000,10,Communication,.075732864
31/03/2000,10,Personal Services,.0016843863
31/03/2000,10,Business Services,.020286229
31/03/2000,10,Computer Hardware,.10463101
31/03/2000,10,Computer Software,.10703101
31/03/2000,10,Electronic Equipment,.13829961
31/03/2000,10,Measuring and Control Equipment,.0096795075
31/03/2000,10,Business Supplies,.004587118
31/03/2000,10,Shipping Containers,.00069230178
31/03/2000,10,Transportation,.0084996596
31/03/2000,10,Wholesale,.015531695
31/03/2000,10,Retail,.070752949
31/03/2000,10,"Restaraunts, Hotels, Motels",.011831288
31/03/2000,10,Banking,.048769113
31/03/2000,10,Insurance,.014532709
31/03/2000,10,Real Estate,.00027465634
31/03/2000,10,Trading,.046714414
31/03/2000,10,Almost Nothing,.00091876375
30/06/2000,1,Agriculture,.00072405383
30/06/2000,1,Food Products,.0067722392
30/06/2000,1,Candy & Soda,.013792502
30/06/2000,1,Beer & Liquor,.0032259147
30/06/2000,1,Tobacco Products,.00068703201
30/06/2000,1,Recreation,.00346194
30/06/2000,1,Entertainment,.0082136504
30/06/2000,1,Printing and Publishing,.0057736104
30/06/2000,1,Consumer Goods,.060963932
30/06/2000,1,Apparel,.0028857833
30/06/2000,1,Healthcare,.008578972
30/06/2000,1,Medical Equipment,.011307313
30/06/2000,1,Pharmaceutical Products,.096526362
30/06/2000,1,Chemicals,.013871892
30/06/2000,1,Rubber and Plastic Products,.0037702778
30/06/2000,1,Textiles,.00053775863
30/06/2000,1,Construction Materials,.0078886598
30/06/2000,1,Construction,.0030854368
30/06/2000,1,Steel Works Etc,.0042291
30/06/2000,1,Fabricated Products,.00038788418
30/06/2000,1,Machinery,.014405451
30/06/2000,1,Electrical Equipment,.011202763
30/06/2000,1,Automobiles and Trucks,.0112977
30/06/2000,1,Aircraft,.0041315444
30/06/2000,1,"Shipbuilding, Railroad Equipment",.0026365465
30/06/2000,1,Defense,.000078777986
30/06/2000,1,Precious Metals,.0011057329
30/06/2000,1,Non-Metallic and Industrial Metal Mining,.0018215086
30/06/2000,1,Coal,.0002787569
30/06/2000,1,Petroleum and Natural Gas,.056617159
30/06/2000,1,Utilities,.019751625
30/06/2000,1,Communication,.057523757
30/06/2000,1,Personal Services,.0037984501
30/06/2000,1,Business Services,.03355471
30/06/2000,1,Computer Hardware,.063354194
30/06/2000,1,Computer Software,.079453669
30/06/2000,1,Electronic Equipment,.094773158
30/06/2000,1,Measuring and Control Equipment,.0099661862
30/06/2000,1,Business Supplies,.0093801254
30/06/2000,1,Shipping Containers,.0012006598
30/06/2000,1,Transportation,.0118482
30/06/2000,1,Wholesale,.026118714
30/06/2000,1,Retail,.047727257
30/06/2000,1,"Restaraunts, Hotels, Motels",.0091488352
30/06/2000,1,Banking,.062765911
30/06/2000,1,Insurance,.031768493
30/06/2000,1,Real Estate,.0020300432
30/06/2000,1,Trading,.07313031
30/06/2000,1,Almost Nothing,.0024454554
30/06/2000,2,Agriculture,.00044560869
30/06/2000,2,Food Products,.007073557
30/06/2000,2,Candy & Soda,.012660602
30/06/2000,2,Beer & Liquor,.0045427624
30/06/2000,2,Tobacco Products,.0015815843
30/06/2000,2,Recreation,.0036902139
30/06/2000,2,Entertainment,.0068636336
30/06/2000,2,Printing and Publishing,.0050095739
30/06/2000,2,Consumer Goods,.060050637
30/06/2000,2,Apparel,.0030500228
30/06/2000,2,Healthcare,.008976927
30/06/2000,2,Medical Equipment,.011043029
30/06/2000,2,Pharmaceutical Products,.091354489
30/06/2000,2,Chemicals,.010846872
30/06/2000,2,Rubber and Plastic Products,.0031069051
30/06/2000,2,Textiles,.00027087217
30/06/2000,2,Construction Materials,.0066895378
30/06/2000,2,Construction,.0028877289
30/06/2000,2,Steel Works Etc,.0034843516
30/06/2000,2,Fabricated Products,.00040313779
30/06/2000,2,Machinery,.013621652
30/06/2000,2,Electrical Equipment,.0082393689
30/06/2000,2,Automobiles and Trucks,.013840576
30/06/2000,2,Aircraft,.0066676228
30/06/2000,2,"Shipbuilding, Railroad Equipment",.0015602676
30/06/2000,2,Defense,.00014288757
30/06/2000,2,Precious Metals,.0005595251
30/06/2000,2,Non-Metallic and Industrial Metal Mining,.0075342585
30/06/2000,2,Coal,.00018125071
30/06/2000,2,Petroleum and Natural Gas,.049488474
30/06/2000,2,Utilities,.02066925
30/06/2000,2,Communication,.05587437
30/06/2000,2,Personal Services,.0037977055
30/06/2000,2,Business Services,.031722222
30/06/2000,2,Computer Hardware,.068837188
30/06/2000,2,Computer Software,.085458592
30/06/2000,2,Electronic Equipment,.096676141
30/06/2000,2,Measuring and Control Equipment,.011484062
30/06/2000,2,Business Supplies,.0089453552
30/06/2000,2,Shipping Containers,.00070994679
30/06/2000,2,Transportation,.011119856
30/06/2000,2,Wholesale,.022371322
30/06/2000,2,Retail,.048582096
30/06/2000,2,"Restaraunts, Hotels, Motels",.0091189574
30/06/2000,2,Banking,.062605366
30/06/2000,2,Insurance,.031074373
30/06/2000,2,Real Estate,.00094354723
30/06/2000,2,Trading,.082870461
30/06/2000,2,Almost Nothing,.0012712798
30/06/2000,3,Agriculture,.00033758985
30/06/2000,3,Food Products,.0056050667
30/06/2000,3,Candy & Soda,.014173374
30/06/2000,3,Beer & Liquor,.0040616496
30/06/2000,3,Tobacco Products,.0011686664
30/06/2000,3,Recreation,.0031718905
30/06/2000,3,Entertainment,.0095293084
30/06/2000,3,Printing and Publishing,.0050746109
30/06/2000,3,Consumer Goods,.057494711
30/06/2000,3,Apparel,.0015100877
30/06/2000,3,Healthcare,.0044116639
30/06/2000,3,Medical Equipment,.011059284
30/06/2000,3,Pharmaceutical Products,.094577655
30/06/2000,3,Chemicals,.015281802
30/06/2000,3,Rubber and Plastic Products,.0034684893
30/06/2000,3,Textiles,.000089591013
30/06/2000,3,Construction Materials,.0051593389
30/06/2000,3,Construction,.0015278464
30/06/2000,3,Steel Works Etc,.0023857919
30/06/2000,3,Fabricated Products,.00020829112
30/06/2000,3,Machinery,.013150227
30/06/2000,3,Electrical Equipment,.0090782819
30/06/2000,3,Automobiles and Trucks,.021737136
30/06/2000,3,Aircraft,.0051990557
30/06/2000,3,"Shipbuilding, Railroad Equipment",.002531257
30/06/2000,3,Defense,.000031240001
30/06/2000,3,Precious Metals,.00078641053
30/06/2000,3,Non-Metallic and Industrial Metal Mining,.0022069758
30/06/2000,3,Coal,.00024132327
30/06/2000,3,Petroleum and Natural Gas,.0562592
30/06/2000,3,Utilities,.020239696
30/06/2000,3,Communication,.053694267
30/06/2000,3,Personal Services,.001718963
30/06/2000,3,Business Services,.0299652
30/06/2000,3,Computer Hardware,.084240511
30/06/2000,3,Computer Software,.074814774
30/06/2000,3,Electronic Equipment,.095232122
30/06/2000,3,Measuring and Control Equipment,.0085187582
30/06/2000,3,Business Supplies,.0073085278
30/06/2000,3,Shipping Containers,.0010287912
30/06/2000,3,Transportation,.010538577
30/06/2000,3,Wholesale,.022502519
30/06/2000,3,Retail,.055829253
