fdate,mgrsizeq,doubleq,weights
31mar2003,4,24,.088679627
31mar2003,4,25,.055606656
31mar2003,5,1,.000046415866
31mar2003,5,2,.000036697187
31mar2003,5,3,.000012931653
31mar2003,5,4,.000033759436
31mar2003,5,5,.00011258937
31mar2003,5,6,.0001302958
31mar2003,5,7,.00029926703
31mar2003,5,8,.0006948458
31mar2003,5,9,.00048053678
31mar2003,5,10,.00055439811
31mar2003,5,11,.0017070804
31mar2003,5,12,.0026934422
31mar2003,5,13,.0041436381
31mar2003,5,14,.0033481957
31mar2003,5,15,.003342815
31mar2003,5,16,.012336937
31mar2003,5,17,.022081446
31mar2003,5,18,.017442759
31mar2003,5,19,.01559228
31mar2003,5,20,.0075534419
31mar2003,5,21,.35180759
31mar2003,5,22,.27542117
31mar2003,5,23,.14019115
31mar2003,5,24,.07744474
31mar2003,5,25,.062491551
31mar2003,6,1,9.4289653e-06
31mar2003,6,2,5.8752021e-06
31mar2003,6,3,.000012065023
31mar2003,6,4,.000028009938
31mar2003,6,5,.00023693134
31mar2003,6,6,.00013264967
31mar2003,6,7,.00027780066
31mar2003,6,8,.00037610059
31mar2003,6,9,.00051690667
31mar2003,6,10,.00068223791
31mar2003,6,11,.0017022202
31mar2003,6,12,.0028099096
31mar2003,6,13,.0041062119
31mar2003,6,14,.0031087131
31mar2003,6,15,.002003575
31mar2003,6,16,.012800993
31mar2003,6,17,.020787545
31mar2003,6,18,.01686115
31mar2003,6,19,.013545525
31mar2003,6,20,.0074534998
31mar2003,6,21,.36271161
31mar2003,6,22,.25290495
31mar2003,6,23,.14568149
31mar2003,6,24,.08567936
31mar2003,6,25,.065565273
31mar2003,7,1,.000025162546
31mar2003,7,2,.000012422526
31mar2003,7,3,.00004026834
31mar2003,7,4,.000060931659
31mar2003,7,5,.0001925384
31mar2003,7,6,.00039991541
31mar2003,7,7,.00035937541
31mar2003,7,8,.00061657047
31mar2003,7,9,.00062923838
31mar2003,7,10,.00067236082
31mar2003,7,11,.0019913721
31mar2003,7,12,.0036007166
31mar2003,7,13,.0055508506
31mar2003,7,14,.0041343188
31mar2003,7,15,.0031365801
31mar2003,7,16,.015229901
31mar2003,7,17,.019451864
31mar2003,7,18,.015347583
31mar2003,7,19,.011732616
31mar2003,7,20,.0069300593
31mar2003,7,21,.3633565
31mar2003,7,22,.26096404
31mar2003,7,23,.13634157
31mar2003,7,24,.088359967
31mar2003,7,25,.060863264
31mar2003,8,1,.000032045366
31mar2003,8,2,.000025411562
31mar2003,8,3,.000053158048
31mar2003,8,4,.00011237292
31mar2003,8,5,.00025589162
31mar2003,8,6,.00033874961
31mar2003,8,7,.00033445854
31mar2003,8,8,.00070033764
31mar2003,8,9,.0008197563
31mar2003,8,10,.00099951623
31mar2003,8,11,.0020416477
31mar2003,8,12,.0025815289
31mar2003,8,13,.0043267286
31mar2003,8,14,.0032378621
31mar2003,8,15,.002002449
31mar2003,8,16,.0096803233
31mar2003,8,17,.014589696
31mar2003,8,18,.014216946
31mar2003,8,19,.013803048
31mar2003,8,20,.0057943324
31mar2003,8,21,.31751454
31mar2003,8,22,.27381167
31mar2003,8,23,.15280899
31mar2003,8,24,.098978855
31mar2003,8,25,.080939636
31mar2003,9,1,.000019393123
31mar2003,9,2,.000015636877
31mar2003,9,3,.000012875247
31mar2003,9,4,.000035822206
31mar2003,9,5,.000077789307
31mar2003,9,6,.0001412734
31mar2003,9,7,.00023573918
31mar2003,9,8,.00050274585
31mar2003,9,9,.00038074344
31mar2003,9,10,.00048500544
31mar2003,9,11,.0013039634
31mar2003,9,12,.0021612013
31mar2003,9,13,.0031178999
31mar2003,9,14,.0025469686
31mar2003,9,15,.0016146379
31mar2003,9,16,.0071854037
31mar2003,9,17,.011052593
31mar2003,9,18,.010090632
31mar2003,9,19,.0087526916
31mar2003,9,20,.0050118561
31mar2003,9,21,.34919083
31mar2003,9,22,.26191044
31mar2003,9,23,.15950651
31mar2003,9,24,.097756147
31mar2003,9,25,.076891184
31mar2003,10,1,.00001765325
31mar2003,10,2,5.9468257e-06
31mar2003,10,3,.000033884597
31mar2003,10,4,.000096505595
31mar2003,10,5,.00027153359
31mar2003,10,6,.00024830375
31mar2003,10,7,.00049888901
31mar2003,10,8,.00076348177
31mar2003,10,9,.00075462222
31mar2003,10,10,.0013509376
31mar2003,10,11,.0020470484
31mar2003,10,12,.0035585666
31mar2003,10,13,.0048429696
31mar2003,10,14,.0042660525
31mar2003,10,15,.0023556238
31mar2003,10,16,.01306051
31mar2003,10,17,.018587688
31mar2003,10,18,.016137894
31mar2003,10,19,.012164599
31mar2003,10,20,.0059698299
31mar2003,10,21,.35079491
31mar2003,10,22,.27483904
31mar2003,10,23,.13597836
31mar2003,10,24,.090971403
31mar2003,10,25,.06038373
30jun2003,1,1,.00024704519
30jun2003,1,2,.00036755225
30jun2003,1,3,.00030192515
30jun2003,1,4,.000496372
30jun2003,1,5,.00155785
30jun2003,1,6,.0029382946
30jun2003,1,7,.0028655655
30jun2003,1,8,.003777124
30jun2003,1,9,.0034285181
30jun2003,1,10,.0035066067
30jun2003,1,11,.01009523
30jun2003,1,12,.010868064
30jun2003,1,13,.013762798
30jun2003,1,14,.010264069
30jun2003,1,15,.0068033026
30jun2003,1,16,.033034429
30jun2003,1,17,.043267779
30jun2003,1,18,.037600316
30jun2003,1,19,.032277476
30jun2003,1,20,.017505294
30jun2003,1,21,.27710178
30jun2003,1,22,.23208784
30jun2003,1,23,.11883213
30jun2003,1,24,.084356487
30jun2003,1,25,.052656148
30jun2003,2,1,.000079738064
30jun2003,2,2,.000038354072
30jun2003,2,3,.00011126544
30jun2003,2,4,.00014909783
30jun2003,2,5,.00033384279
30jun2003,2,6,.00083273847
30jun2003,2,7,.00095253304
30jun2003,2,8,.0016688317
30jun2003,2,9,.0012832502
30jun2003,2,10,.0014295428
30jun2003,2,11,.0056669489
30jun2003,2,12,.0070931283
30jun2003,2,13,.0081520751
30jun2003,2,14,.0062161665
30jun2003,2,15,.0034848878
30jun2003,2,16,.023641676
30jun2003,2,17,.035561517
30jun2003,2,18,.027754875
30jun2003,2,19,.022337995
30jun2003,2,20,.011886888
30jun2003,2,21,.32095334
30jun2003,2,22,.2486956
30jun2003,2,23,.12277295
30jun2003,2,24,.099032961
30jun2003,2,25,.049869809
30jun2003,3,1,.000053721127
30jun2003,3,2,.000095126139
30jun2003,3,3,.000068949994
30jun2003,3,4,.00017500839
30jun2003,3,5,.00052306044
30jun2003,3,6,.00063163578
30jun2003,3,7,.00084797898
30jun2003,3,8,.0013031628
30jun2003,3,9,.0014703833
30jun2003,3,10,.0016408088
30jun2003,3,11,.0030282603
30jun2003,3,12,.0056231227
30jun2003,3,13,.0086996816
30jun2003,3,14,.0073509621
30jun2003,3,15,.0052580037
30jun2003,3,16,.020812372
30jun2003,3,17,.032234251
30jun2003,3,18,.027507976
30jun2003,3,19,.022696758
30jun2003,3,20,.011708012
30jun2003,3,21,.29678282
30jun2003,3,22,.24346703
30jun2003,3,23,.12724455
30jun2003,3,24,.11166742
30jun2003,3,25,.069108978
30jun2003,4,1,.000066146225
30jun2003,4,2,.000082288505
30jun2003,4,3,.00011285867
30jun2003,4,4,.00020784838
30jun2003,4,5,.00066385558
30jun2003,4,6,.00058087951
30jun2003,4,7,.00069675257
30jun2003,4,8,.0011706261
30jun2003,4,9,.001296516
30jun2003,4,10,.0020398167
30jun2003,4,11,.0026629134
30jun2003,4,12,.0037936156
30jun2003,4,13,.0047237901
30jun2003,4,14,.0048143133
30jun2003,4,15,.0036660181
30jun2003,4,16,.012751075
30jun2003,4,17,.01828029
30jun2003,4,18,.01621151
30jun2003,4,19,.01757035
30jun2003,4,20,.010274841
30jun2003,4,21,.35745326
30jun2003,4,22,.24966253
30jun2003,4,23,.1445114
30jun2003,4,24,.093082272
30jun2003,4,25,.053624269
30jun2003,5,1,.000040364819
30jun2003,5,2,.000022648028
30jun2003,5,3,.000014186394
30jun2003,5,4,.000030811854
30jun2003,5,5,.000080385631
30jun2003,5,6,.000149739
30jun2003,5,7,.00031764383
30jun2003,5,8,.00065296749
30jun2003,5,9,.00041475179
30jun2003,5,10,.00059131166
30jun2003,5,11,.002141315
30jun2003,5,12,.00296485
30jun2003,5,13,.0039667888
30jun2003,5,14,.0032663262
30jun2003,5,15,.0024146093
30jun2003,5,16,.012932311
30jun2003,5,17,.021705003
30jun2003,5,18,.017654756
30jun2003,5,19,.015589959
30jun2003,5,20,.0081603872
30jun2003,5,21,.34692901
30jun2003,5,22,.28108007
30jun2003,5,23,.13982931
30jun2003,5,24,.079615876
30jun2003,5,25,.059434596
30jun2003,6,1,8.4920721e-06
30jun2003,6,2,6.4915939e-06
30jun2003,6,3,.000011972972
30jun2003,6,4,.000023768484
30jun2003,6,5,.00021355257
30jun2003,6,6,.00017658732
30jun2003,6,7,.00030061035
30jun2003,6,8,.00039833234
30jun2003,6,9,.00049944577
30jun2003,6,10,.00071303098
30jun2003,6,11,.0023703261
30jun2003,6,12,.0031518599
30jun2003,6,13,.004228292
30jun2003,6,14,.0034372557
30jun2003,6,15,.0022060701
30jun2003,6,16,.015255342
30jun2003,6,17,.021524157
30jun2003,6,18,.0182762
30jun2003,6,19,.014267914
30jun2003,6,20,.0082031619
30jun2003,6,21,.35245824
30jun2003,6,22,.25963074
30jun2003,6,23,.14335324
30jun2003,6,24,.087646566
30jun2003,6,25,.061638378
30jun2003,7,1,.00002749508
30jun2003,7,2,.000015679519
30jun2003,7,3,.00004214927
30jun2003,7,4,.000060593346
30jun2003,7,5,.00023556344
30jun2003,7,6,.0005106809
30jun2003,7,7,.0003966126
30jun2003,7,8,.00061754417
30jun2003,7,9,.00065582647
30jun2003,7,10,.00082203938
30jun2003,7,11,.0025850334
30jun2003,7,12,.0041691503
30jun2003,7,13,.0058492795
30jun2003,7,14,.0044915564
30jun2003,7,15,.0033403893
30jun2003,7,16,.017299242
30jun2003,7,17,.020906942
30jun2003,7,18,.015755648
30jun2003,7,19,.012357184
30jun2003,7,20,.0078972802
30jun2003,7,21,.34980181
30jun2003,7,22,.27327541
30jun2003,7,23,.1301026
30jun2003,7,24,.090231173
30jun2003,7,25,.058553115
30jun2003,8,1,.000025460391
30jun2003,8,2,.00002727888
30jun2003,8,3,.000062611973
30jun2003,8,4,.00011926935
30jun2003,8,5,.00025091899
30jun2003,8,6,.00036749267
30jun2003,8,7,.00039080917
30jun2003,8,8,.0007593488
30jun2003,8,9,.0009238646
30jun2003,8,10,.0010571729
30jun2003,8,11,.0023934164
30jun2003,8,12,.0029173652
30jun2003,8,13,.0045486647
30jun2003,8,14,.003556083
30jun2003,8,15,.002126033
30jun2003,8,16,.011533863
30jun2003,8,17,.015890885
30jun2003,8,18,.015264363
30jun2003,8,19,.014800481
30jun2003,8,20,.0066399155
30jun2003,8,21,.31873932
30jun2003,8,22,.27496785
30jun2003,8,23,.14550281
30jun2003,8,24,.10056302
30jun2003,8,25,.076571748
30jun2003,9,1,.000016118729
30jun2003,9,2,.000016356458
30jun2003,9,3,.000014548401
30jun2003,9,4,.000035878402
30jun2003,9,5,.000074277581
30jun2003,9,6,.00018373501
30jun2003,9,7,.00023607037
30jun2003,9,8,.00051013211
30jun2003,9,9,.00037037034
30jun2003,9,10,.00044592441
30jun2003,9,11,.0015045656
30jun2003,9,12,.0021652838
30jun2003,9,13,.0030543702
30jun2003,9,14,.0024767385
30jun2003,9,15,.0015569548
30jun2003,9,16,.0080628777
30jun2003,9,17,.011330117
30jun2003,9,18,.010250563
30jun2003,9,19,.0086382236
30jun2003,9,20,.0056735626
30jun2003,9,21,.33457685
30jun2003,9,22,.27321425
30jun2003,9,23,.15940511
30jun2003,9,24,.10210685
30jun2003,9,25,.074080259
30jun2003,10,1,.000021080321
30jun2003,10,2,7.8351586e-06
30jun2003,10,3,.000036993795
30jun2003,10,4,.00010566052
30jun2003,10,5,.00026752031
30jun2003,10,6,.00044951838
30jun2003,10,7,.00061239582
30jun2003,10,8,.00096374116
30jun2003,10,9,.00080562808
30jun2003,10,10,.0014565749
30jun2003,10,11,.0026483901
30jun2003,10,12,.0041403761
30jun2003,10,13,.0052975118
30jun2003,10,14,.0048029828
30jun2003,10,15,.0027204179
30jun2003,10,16,.014486872
30jun2003,10,17,.019694611
30jun2003,10,18,.017706517
30jun2003,10,19,.013312455
30jun2003,10,20,.0069309655
30jun2003,10,21,.34177473
30jun2003,10,22,.27970457
30jun2003,10,23,.13460101
30jun2003,10,24,.09097942
30jun2003,10,25,.056472264
30sep2003,1,1,.00033206336
30sep2003,1,2,.00037466924
30sep2003,1,3,.00033525191
30sep2003,1,4,.00051431899
30sep2003,1,5,.0015510331
30sep2003,1,6,.0034957293
30sep2003,1,7,.0035084651
30sep2003,1,8,.0038701282
30sep2003,1,9,.0038450628
30sep2003,1,10,.0037785724
30sep2003,1,11,.011285404
30sep2003,1,12,.012426649
30sep2003,1,13,.014999942
30sep2003,1,14,.010328818
30sep2003,1,15,.0072365524
30sep2003,1,16,.03691978
30sep2003,1,17,.046436116
30sep2003,1,18,.040767141
30sep2003,1,19,.032351006
30sep2003,1,20,.01811444
30sep2003,1,21,.27692828
30sep2003,1,22,.22203609
30sep2003,1,23,.11548831
30sep2003,1,24,.081523232
30sep2003,1,25,.051552955
30sep2003,2,1,.00006611149
30sep2003,2,2,.000094841278
30sep2003,2,3,.00012397372
30sep2003,2,4,.00016529087
30sep2003,2,5,.00031995724
30sep2003,2,6,.0010650847
30sep2003,2,7,.0011890767
30sep2003,2,8,.0018057986
30sep2003,2,9,.0015030939
30sep2003,2,10,.0016551656
30sep2003,2,11,.0064017638
30sep2003,2,12,.0083357003
30sep2003,2,13,.0086489469
30sep2003,2,14,.0063462602
30sep2003,2,15,.0040104412
30sep2003,2,16,.027323021
30sep2003,2,17,.039336916
30sep2003,2,18,.03089769
30sep2003,2,19,.023977917
30sep2003,2,20,.012968728
30sep2003,2,21,.31415153
30sep2003,2,22,.24044877
30sep2003,2,23,.12235198
30sep2003,2,24,.098076954
30sep2003,2,25,.048734941
30sep2003,3,1,.000061101062
30sep2003,3,2,.00011166363
30sep2003,3,3,.000078145167
30sep2003,3,4,.000192301
30sep2003,3,5,.00051796023
30sep2003,3,6,.00079897669
30sep2003,3,7,.00095299637
30sep2003,3,8,.0012680514
30sep2003,3,9,.001699709
30sep2003,3,10,.0017107376
30sep2003,3,11,.0038266343
30sep2003,3,12,.0064283186
30sep2003,3,13,.009207678
30sep2003,3,14,.0076314239
30sep2003,3,15,.0052453293
30sep2003,3,16,.023688545
30sep2003,3,17,.034175996
30sep2003,3,18,.028395062
30sep2003,3,19,.023490502
30sep2003,3,20,.011761632
30sep2003,3,21,.2976099
30sep2003,3,22,.23827611
30sep2003,3,23,.12766105
30sep2003,3,24,.11027866
30sep2003,3,25,.064931497
30sep2003,4,1,.000067074878
30sep2003,4,2,.000087395572
30sep2003,4,3,.00011621595
30sep2003,4,4,.00020702474
30sep2003,4,5,.00066630397
30sep2003,4,6,.00059035845
30sep2003,4,7,.00069554744
30sep2003,4,8,.0011536479
30sep2003,4,9,.0013579392
30sep2003,4,10,.0021201062
30sep2003,4,11,.0029952624
30sep2003,4,12,.0040514497
30sep2003,4,13,.0048627383
30sep2003,4,14,.0048566991
30sep2003,4,15,.0037356082
30sep2003,4,16,.014798295
30sep2003,4,17,.019189043
30sep2003,4,18,.01706817
30sep2003,4,19,.017292429
30sep2003,4,20,.010265752
30sep2003,4,21,.35833952
30sep2003,4,22,.24721031
30sep2003,4,23,.14460467
30sep2003,4,24,.089430504
30sep2003,4,25,.05423791
30sep2003,5,1,.000039141149
30sep2003,5,2,.000027737142
30sep2003,5,3,.00001648726
30sep2003,5,4,.000040356732
30sep2003,5,5,.000097095646
30sep2003,5,6,.0002664717
30sep2003,5,7,.00042265558
30sep2003,5,8,.00071216107
30sep2003,5,9,.00055343908
30sep2003,5,10,.00067329837
30sep2003,5,11,.002814715
30sep2003,5,12,.0036663043
30sep2003,5,13,.0046654176
30sep2003,5,14,.0033932966
30sep2003,5,15,.0037020091
30sep2003,5,16,.0151091
30sep2003,5,17,.02379836
30sep2003,5,18,.019409705
30sep2003,5,19,.017125592
30sep2003,5,20,.0086501902
30sep2003,5,21,.34687492
30sep2003,5,22,.27284664
30sep2003,5,23,.13915336
30sep2003,5,24,.077356674
30sep2003,5,25,.058584828
30sep2003,6,1,.000011473896
30sep2003,6,2,9.2759083e-06
30sep2003,6,3,.000015070545
30sep2003,6,4,.000028473802
30sep2003,6,5,.00022407701
30sep2003,6,6,.00031990357
30sep2003,6,7,.00037186631
30sep2003,6,8,.00046419297
30sep2003,6,9,.0005804298
30sep2003,6,10,.00069842557
30sep2003,6,11,.0029298202
30sep2003,6,12,.0036803477
30sep2003,6,13,.0045176148
30sep2003,6,14,.0033086238
30sep2003,6,15,.0023070455
30sep2003,6,16,.018664239
30sep2003,6,17,.023378134
30sep2003,6,18,.018695233
30sep2003,6,19,.015246169
30sep2003,6,20,.0081051625
30sep2003,6,21,.34918126
30sep2003,6,22,.25170431
30sep2003,6,23,.14315899
30sep2003,6,24,.089446969
30sep2003,6,25,.062952884
30sep2003,7,1,.000027086682
30sep2003,7,2,.000022141801
30sep2003,7,3,.000040995517
30sep2003,7,4,.000050446226
30sep2003,7,5,.00020108218
30sep2003,7,6,.00058625999
30sep2003,7,7,.00043507051
30sep2003,7,8,.00062630902
30sep2003,7,9,.00072799326
30sep2003,7,10,.000764695
30sep2003,7,11,.0029804781
30sep2003,7,12,.0047084126
30sep2003,7,13,.0061593065
30sep2003,7,14,.004702854
30sep2003,7,15,.0035823386
30sep2003,7,16,.019633744
30sep2003,7,17,.022728059
30sep2003,7,18,.016615901
30sep2003,7,19,.012569454
30sep2003,7,20,.0081599625
30sep2003,7,21,.34241697
30sep2003,7,22,.26875293
30sep2003,7,23,.13106827
30sep2003,7,24,.092291661
30sep2003,7,25,.060147602
30sep2003,8,1,.000028752636
30sep2003,8,2,.00003573723
30sep2003,8,3,.000078585414
30sep2003,8,4,.00012222865
30sep2003,8,5,.00027401873
30sep2003,8,6,.00042553255
30sep2003,8,7,.00045758899
30sep2003,8,8,.00082269742
30sep2003,8,9,.00098306453
30sep2003,8,10,.0010719424
30sep2003,8,11,.0030635057
30sep2003,8,12,.0034765208
30sep2003,8,13,.0048948168
30sep2003,8,14,.003898148
30sep2003,8,15,.0021115586
30sep2003,8,16,.013068393
30sep2003,8,17,.017686803
30sep2003,8,18,.016774541
30sep2003,8,19,.015892264
30sep2003,8,20,.0071924808
30sep2003,8,21,.31254414
30sep2003,8,22,.27041161
30sep2003,8,23,.14772554
30sep2003,8,24,.10113534
30sep2003,8,25,.075824246
30sep2003,9,1,.000019117086
30sep2003,9,2,.000017678289
30sep2003,9,3,.000015607562
30sep2003,9,4,.000036685979
30sep2003,9,5,.000079476929
30sep2003,9,6,.00025183399
30sep2003,9,7,.00029355474
30sep2003,9,8,.00054419867
30sep2003,9,9,.00042652671
30sep2003,9,10,.00046793814
30sep2003,9,11,.001905699
30sep2003,9,12,.0025150047
30sep2003,9,13,.0033949735
30sep2003,9,14,.0025853424
30sep2003,9,15,.0015865084
30sep2003,9,16,.0094333552
30sep2003,9,17,.012395933
30sep2003,9,18,.011239069
30sep2003,9,19,.0091323778
30sep2003,9,20,.0059763985
30sep2003,9,21,.33310968
30sep2003,9,22,.27240658
30sep2003,9,23,.15682694
30sep2003,9,24,.10054002
30sep2003,9,25,.074799463
30sep2003,10,1,.000030118432
30sep2003,10,2,.000016694541
30sep2003,10,3,.000046200134
30sep2003,10,4,.0001212792
30sep2003,10,5,.00030370531
30sep2003,10,6,.00063499273
30sep2003,10,7,.00075443159
30sep2003,10,8,.0010745382
30sep2003,10,9,.00098098977
30sep2003,10,10,.0016664705
30sep2003,10,11,.0033546099
30sep2003,10,12,.004692669
30sep2003,10,13,.0058268197
30sep2003,10,14,.0052223695
30sep2003,10,15,.0029939476
30sep2003,10,16,.018448431
30sep2003,10,17,.022753363
30sep2003,10,18,.019508356
30sep2003,10,19,.013720289
30sep2003,10,20,.0076332944
30sep2003,10,21,.34108281
30sep2003,10,22,.2750701
30sep2003,10,23,.13326356
30sep2003,10,24,.087382123
30sep2003,10,25,.053417843
31dec2003,1,1,.0003771653
31dec2003,1,2,.00039336082
31dec2003,1,3,.00035837546
31dec2003,1,4,.0009251603
31dec2003,1,5,.0016234908
31dec2003,1,6,.0040564272
31dec2003,1,7,.0044061434
31dec2003,1,8,.0042995098
31dec2003,1,9,.0043140338
31dec2003,1,10,.0041426439
31dec2003,1,11,.013036469
31dec2003,1,12,.013631674
31dec2003,1,13,.016056303
31dec2003,1,14,.0102912
31dec2003,1,15,.0072421846
31dec2003,1,16,.037778713
31dec2003,1,17,.047597889
31dec2003,1,18,.040889148
31dec2003,1,19,.032558978
31dec2003,1,20,.019425366
31dec2003,1,21,.26625225
31dec2003,1,22,.2195393
31dec2003,1,23,.11570907
31dec2003,1,24,.084481798
31dec2003,1,25,.050613344
31dec2003,2,1,.000061486855
31dec2003,2,2,.000069957467
31dec2003,2,3,.00011864648
31dec2003,2,4,.00018323373
31dec2003,2,5,.00030861417
31dec2003,2,6,.0012205926
31dec2003,2,7,.0013594995
31dec2003,2,8,.0018535773
31dec2003,2,9,.0014532525
31dec2003,2,10,.0017413602
31dec2003,2,11,.0078625139
31dec2003,2,12,.0088737896
31dec2003,2,13,.0090306187
31dec2003,2,14,.006635136
31dec2003,2,15,.0041317944
31dec2003,2,16,.027680038
31dec2003,2,17,.040246464
31dec2003,2,18,.031517789
31dec2003,2,19,.024507944
31dec2003,2,20,.013135354
31dec2003,2,21,.3072274
31dec2003,2,22,.24131213
31dec2003,2,23,.1230967
31dec2003,2,24,.097777516
31dec2003,2,25,.04859459
31dec2003,3,1,.00006978969
31dec2003,3,2,.000079625774
31dec2003,3,3,.000063005711
31dec2003,3,4,.00019956112
31dec2003,3,5,.00042952181
31dec2003,3,6,.00086403696
31dec2003,3,7,.0011554299
31dec2003,3,8,.0013867565
31dec2003,3,9,.0017543052
31dec2003,3,10,.0018524635
31dec2003,3,11,.0043907044
31dec2003,3,12,.0070064035
31dec2003,3,13,.0094592329
31dec2003,3,14,.0076718563
31dec2003,3,15,.0055631199
31dec2003,3,16,.025383947
31dec2003,3,17,.036033381
31dec2003,3,18,.028492255
31dec2003,3,19,.024636172
31dec2003,3,20,.012669137
31dec2003,3,21,.28824833
31dec2003,3,22,.2335535
31dec2003,3,23,.12596287
31dec2003,3,24,.11722165
31dec2003,3,25,.06585291
31dec2003,4,1,.000061442683
31dec2003,4,2,.000089940062
31dec2003,4,3,.000096250886
31dec2003,4,4,.0002110036
31dec2003,4,5,.00064599357
31dec2003,4,6,.00064502191
31dec2003,4,7,.00079520774
31dec2003,4,8,.0011621902
31dec2003,4,9,.0015722578
31dec2003,4,10,.0022060906
31dec2003,4,11,.00345703
31dec2003,4,12,.0042954511
31dec2003,4,13,.0049426015
31dec2003,4,14,.0049994891
31dec2003,4,15,.0039058037
31dec2003,4,16,.014978262
31dec2003,4,17,.018959016
31dec2003,4,18,.01711183
31dec2003,4,19,.016539123
31dec2003,4,20,.010266807
31dec2003,4,21,.35590684
31dec2003,4,22,.24465205
31dec2003,4,23,.14761619
31dec2003,4,24,.089702077
31dec2003,4,25,.055181976
31dec2003,5,1,.000036940462
31dec2003,5,2,.000026926327
31dec2003,5,3,.000010983531
31dec2003,5,4,.00003506388
31dec2003,5,5,.00011031159
31dec2003,5,6,.00030812848
31dec2003,5,7,.00055966584
31dec2003,5,8,.00085419288
31dec2003,5,9,.00068044604
31dec2003,5,10,.00086362334
31dec2003,5,11,.0034512228
31dec2003,5,12,.0042800331
31dec2003,5,13,.0048097502
31dec2003,5,14,.0038074732
31dec2003,5,15,.0038509746
31dec2003,5,16,.015021002
31dec2003,5,17,.024136905
31dec2003,5,18,.018945722
31dec2003,5,19,.017931301
31dec2003,5,20,.0090989964
31dec2003,5,21,.3452327
31dec2003,5,22,.27220908
31dec2003,5,23,.13788755
31dec2003,5,24,.078145541
31dec2003,5,25,.057705492
31dec2003,6,1,.000020903795
31dec2003,6,2,.000017381495
31dec2003,6,3,.000022109663
31dec2003,6,4,.000034845936
31dec2003,6,5,.00023190318
31dec2003,6,6,.00040626744
31dec2003,6,7,.00052577292
31dec2003,6,8,.00050685415
31dec2003,6,9,.00063875504
31dec2003,6,10,.00074734172
31dec2003,6,11,.0037940328
31dec2003,6,12,.0040592025
31dec2003,6,13,.0048216544
31dec2003,6,14,.0033862474
31dec2003,6,15,.0022868912
31dec2003,6,16,.019371316
31dec2003,6,17,.02356247
31dec2003,6,18,.018541297
31dec2003,6,19,.01533213
31dec2003,6,20,.0085399766
31dec2003,6,21,.35506171
31dec2003,6,22,.24468209
31dec2003,6,23,.1414583
31dec2003,6,24,.089255817
31dec2003,6,25,.062694713
31dec2003,7,1,.000027097205
31dec2003,7,2,.000026838383
31dec2003,7,3,.000035291654
31dec2003,7,4,.000046378369
31dec2003,7,5,.00017322968
31dec2003,7,6,.00070093572
31dec2003,7,7,.00046002166
31dec2003,7,8,.00066419499
31dec2003,7,9,.00072293566
31dec2003,7,10,.00072042114
31dec2003,7,11,.0034584198
31dec2003,7,12,.0051929038
31dec2003,7,13,.0061244857
31dec2003,7,14,.0046540275
31dec2003,7,15,.0036228208
31dec2003,7,16,.020811487
31dec2003,7,17,.022690093
31dec2003,7,18,.016308807
31dec2003,7,19,.012901923
31dec2003,7,20,.0088753309
31dec2003,7,21,.34655061
31dec2003,7,22,.2620759
31dec2003,7,23,.130716
31dec2003,7,24,.09416531
31dec2003,7,25,.05827456
31dec2003,8,1,.000023888653
31dec2003,8,2,.00004409211
31dec2003,8,3,.000071755814
31dec2003,8,4,.00013791236
31dec2003,8,5,.00024392751
31dec2003,8,6,.00039408723
31dec2003,8,7,.00049603212
31dec2003,8,8,.0007821779
31dec2003,8,9,.00092400733
31dec2003,8,10,.0010182644
31dec2003,8,11,.0032962139
31dec2003,8,12,.0036848113
31dec2003,8,13,.004853759
31dec2003,8,14,.003884932
31dec2003,8,15,.0024669312
31dec2003,8,16,.012420076
31dec2003,8,17,.017693162
31dec2003,8,18,.015827436
31dec2003,8,19,.016332194
31dec2003,8,20,.0074358992
31dec2003,8,21,.31943858
31dec2003,8,22,.27098539
31dec2003,8,23,.14136884
31dec2003,8,24,.10163888
31dec2003,8,25,.074536763
31dec2003,9,1,.000025359004
31dec2003,9,2,.000021389751
31dec2003,9,3,.000015798812
31dec2003,9,4,.00004238409
31dec2003,9,5,.000077153381
31dec2003,9,6,.00027072732
31dec2003,9,7,.00031075068
31dec2003,9,8,.00052928372
31dec2003,9,9,.00042159052
31dec2003,9,10,.00044600814
31dec2003,9,11,.0020850101
31dec2003,9,12,.0026637923
31dec2003,9,13,.0034083938
31dec2003,9,14,.0025920072
31dec2003,9,15,.0016260191
31dec2003,9,16,.0097771008
31dec2003,9,17,.013039974
31dec2003,9,18,.011749212
31dec2003,9,19,.0091637671
31dec2003,9,20,.006679262
31dec2003,9,21,.3325325
31dec2003,9,22,.2727581
31dec2003,9,23,.15627436
31dec2003,9,24,.10088584
31dec2003,9,25,.072604232
31dec2003,10,1,.000024205759
31dec2003,10,2,.000025677897
31dec2003,10,3,.000043316093
31dec2003,10,4,.00011557909
31dec2003,10,5,.00028156268
31dec2003,10,6,.00054651621
31dec2003,10,7,.00080654753
31dec2003,10,8,.001050235
31dec2003,10,9,.00096029823
31dec2003,10,10,.0015792175
31dec2003,10,11,.0037766332
31dec2003,10,12,.0047848192
31dec2003,10,13,.0059062066
31dec2003,10,14,.0051974929
31dec2003,10,15,.0031101364
31dec2003,10,16,.018664913
31dec2003,10,17,.022977861
31dec2003,10,18,.01944169
