date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,char
2013-08-01,0.0108552263,-0.011357675,-0.022939571,-0.028214132,-0.023258112,-0.045858201,-0.026695825,-0.041332335,-0.0250973,-0.027577496,7
2013-09-01,0.0352835067,0.0634007198,0.0623571795,0.0347123258,0.0309287826,0.0300185005,0.0406404001,0.0254362936,0.0269984274,0.046520935,7
2013-10-01,0.064458644,0.0480617241,0.0315110305,0.0303155571,0.0475295571,0.0572501857,0.0468561712,0.024536979,0.0259353511,0.0554988543,7
2013-11-01,0.0366101071,0.0207992194,0.0335658335,0.0428915613,0.0348724599,0.0261457144,0.0153067033,0.029038041,0.0094830138,0.0061438855,7
2013-12-01,0.0274746806,0.0342380072,0.0293888718,0.0252040174,0.0183044125,0.0261794304,0.019197018,0.0409456778,0.0274989155,0.013329393,7
2014-01-01,-0.023717009,-0.028289567,-0.038908711,-0.009168822,-0.024091091,-0.056651924,-0.050715236,-0.039217023,-0.017238533,-0.025020135,7
2014-02-01,0.0497259225,0.0654360567,0.0366474261,0.0513671863,0.0352914895,0.0493225647,0.0423377856,0.0520766715,0.0532426234,0.0540914124,7
2014-03-01,-0.027652777,-0.031918625,-0.015683777,-0.003830134,0.0247296833,0.0139494983,0.0103584903,0.0170301263,0.0225878918,0.0115405214,7
2014-04-01,-0.000819089,-0.007115082,-0.010246084,0.0048154694,-0.000120535,0.0159986009,0.0146485102,0.0218134659,0.0251113744,-0.001831576,7
2014-05-01,0.0383153165,0.0271777153,0.0302040303,0.0286384024,0.0220208354,0.0156833148,0.0173774266,0.0045421443,0.0115958874,0.0147953381,7
2014-06-01,0.0391903545,0.0203595483,0.0183055919,0.032756052,0.0045187766,0.0141720514,0.0111053326,0.0212714002,0.0456206181,0.043540857,7
2014-07-01,-0.022780457,-0.016590437,-0.023496634,-0.009380814,-0.016608912,-0.005917351,-0.029051632,-0.025390598,-0.009842778,-0.049305223,7
2014-08-01,0.0556729385,0.0582257359,0.0452792919,0.0537240551,0.0485832325,0.0233455469,0.0346876929,0.0401893678,0.0277786721,0.0505190798,7
2014-09-01,-0.041310848,-0.038593201,-0.039338089,-0.018906479,0.0020567891,-0.012691998,-0.007062891,-0.021199868,-0.040848645,-0.043114919,7
2014-10-01,0.015536581,0.0094787388,0.0451972895,0.0488295232,0.0224670735,0.0394593488,0.0274217416,0.0252611325,0.000491372,0.0119532498,7
2014-11-01,-0.008057606,-0.001229349,0.0354833651,0.0570789818,0.0482253177,0.0324219823,0.033123762,0.0422665057,-0.014933358,0.0227980193,7
2014-12-01,-0.002014366,-0.018773895,0.0091587038,-0.021991518,-0.00100419,0.0069075411,8.3913e-05,-0.007609369,0.001235927,-0.001201041,7
2015-01-01,-0.018631256,0.0058764195,-0.022092873,0.0014136158,-0.029645847,-0.022081993,-0.028566963,-0.0330609,-0.039177522,-0.037317027,7
2015-02-01,0.075127097,0.0507867121,0.0577498195,0.0749475567,0.055425664,0.0526049228,0.0532347806,0.0547642016,0.0456862706,0.0766767476,7
2015-03-01,0.0021060224,-0.017112745,0.0004209432,-0.012040381,-0.016905768,-0.013826851,-0.022075691,-0.021887268,-0.017292268,-0.019996322,7
2015-04-01,0.0005241594,0.0237601883,-0.003448084,-0.001133852,0.0069198057,-0.004971371,0.0044799122,0.018494507,0.0250663081,0.0021550252,7
2015-05-01,0.0086613809,0.018960722,0.0055807513,0.0205832628,0.0008298076,0.0134849149,0.0111137759,0.0151300834,-0.002179881,0.0197987923,7
2015-06-01,-0.00204118,-0.002541559,-0.011010981,-0.026902968,-0.023789972,-0.018691644,-0.013274896,-0.038603269,-0.030281743,-0.026881735,7
2015-07-01,0.0016796417,0.0454396802,0.0180190178,0.0440018264,0.0126343223,0.0147283945,-0.003985876,0.0097980494,0.0125471829,-0.037465508,7
2015-08-01,-0.07273892,-0.05387252,-0.057965702,-0.073209838,-0.05240876,-0.053858552,-0.056190368,-0.055539792,-0.063026851,-0.060410891,7
2015-09-01,-0.060043342,-0.045566422,-0.032127218,-0.022576896,-0.023111111,-0.014454822,-0.016190854,-0.017216688,-0.0173649,-0.057742759,7
2015-10-01,0.0703318914,0.0923847924,0.0880629973,0.0709778222,0.0824514333,0.0926989563,0.0565700342,0.0728470359,0.0990372612,0.0821842422,7
2015-11-01,0.0150451851,-0.001325542,0.0066785322,0.0011480263,-0.003584395,0.0158124013,0.0026635358,-0.009148841,-0.004996037,0.0104533652,7
2015-12-01,-0.025310926,-0.025773173,-0.030121007,-0.025942924,-0.036111084,-0.001775841,-0.005041331,-0.010622247,-0.008949396,-0.039864171,7
2016-01-01,-0.106227253,-0.095350003,-0.037800566,-0.045711883,-0.043361245,-0.046964028,-0.010282703,-0.025008108,-0.045689488,-0.069364055,7
2016-02-01,-0.032374304,-0.011230737,-0.013255159,0.0128157144,0.0138843737,0.0209406601,0.0278234999,0.0138960456,0.0058283832,0.0016438206,7
2016-03-01,0.0737653662,0.0702052119,0.0769762308,0.0620528548,0.0775853332,0.0684621737,0.0646795694,0.0656517805,0.0561680783,0.0958986881,7
2016-04-01,0.0229903578,0.0328355439,-0.009841623,0.0095040359,-0.041960568,0.0118555712,0.0021732734,-0.004251151,0.0354279465,0.0319098432,7
2016-05-01,0.0211131597,0.0414197285,0.0255930097,-0.000547482,0.0331162456,-0.00090204,0.0115048449,-0.005335116,0.0180329144,0.0125782342,7
2016-06-01,-0.031360951,-0.012819977,-0.008948075,0.0038034057,0.0032453227,0.0407796984,0.0311743026,0.0262031464,0.0246248106,0.0096556059,7
2016-07-01,0.0590794977,0.0644681637,0.0534712167,0.0399085245,0.0338801602,0.0423669927,0.0300059604,0.0232999527,0.0298830373,-0.009061438,7
2016-08-01,0.0045340656,-0.005993442,0.0018215894,-0.028947787,-0.013385657,-0.003845763,-0.003773147,0.0098989167,-0.004728989,0.0114033917,7
2016-09-01,0.0259662621,0.0174236539,-0.002604833,-0.017686454,0.006978688,-0.008647289,0.0032886205,0.0152531256,0.0013346959,0.0263262927,7
2016-10-01,-0.020296707,-0.038371454,-0.02883418,-0.022014547,-0.017610123,-0.033088604,-0.018889771,-0.031890399,-0.016326106,-0.032822114,7
2016-11-01,-0.010984153,0.0390648668,0.0350683255,0.0416023589,0.0272374711,0.0384215151,0.0070439913,0.035066401,0.0673545794,0.088110796,7
2016-12-01,0.004241313,0.0027657588,0.0241931339,0.0255190127,0.0092096531,0.0088236723,0.0209337735,0.0079546436,0.0100944144,0.0222020938,7
2017-01-01,0.0662312635,0.0479010642,0.0350682313,0.0052277192,0.0196072491,0.0169444372,-0.00168559,0.0400635091,0.0092399557,-0.028458679,7
2017-02-01,0.0637528238,0.0255932396,0.0237647736,0.0517438508,0.041215674,0.0245750261,0.0452882265,0.0428468597,0.0164456767,-0.006855176,7
2017-03-01,0.0295348317,0.0250181328,0.0052308718,-0.002892956,0.0038076084,0.0075725395,0.0113858999,0.0022801294,0.0005299928,-0.00978058,7
2017-04-01,0.0218553988,0.0207247275,0.017667326,0.0169826132,0.0162396013,0.0045458845,0.0091011117,0.0095572188,-0.002482917,-0.023093315,7
2017-05-01,0.0384890339,0.035815128,0.0035540645,0.0073539393,0.0243468579,0.0089292729,0.0311755627,0.0220711596,-0.013887821,-0.026998837,7
2017-06-01,-0.00876247,0.0096001596,-0.004519058,-0.004564915,0.0070392384,0.0052790515,0.0010009712,-0.001348341,0.0048320029,0.0030058302,7
2017-07-01,0.0478192239,0.0253292677,0.0221548634,0.0009323558,-0.001544235,0.0119746342,0.0132264287,0.0249278467,0.0280456499,0.0189202011,7
2017-08-01,0.0070324646,0.004965955,0.008168744,-0.009117527,0.0020414775,0.0083572674,0.0036536534,0.0362052858,-0.005210584,-0.02372297,7
2017-09-01,-0.006860279,0.03439963,0.0350060906,0.0274727054,0.0207858903,0.0068871282,0.0080551303,-0.011599769,0.0437162858,0.1068828234,7
2017-10-01,0.0541187699,-0.015040276,0.0323480156,-0.016764583,0.0274973044,0.0113241549,0.0248738802,0.0325376539,0.033967053,0.002783915,7
2017-11-01,0.0168688376,0.0307107053,0.0315214484,0.0303518701,0.0462395715,0.0431273588,0.0325542296,0.0378355447,0.0263532162,0.0309294752,7
2017-12-01,5.35837e-05,0.001625755,0.0150112366,0.0100435908,0.0116544393,0.0057115283,0.0090959956,0.0045129538,0.0251879954,0.0418420949,7
2018-01-01,0.1180862719,0.053784565,0.0687097783,0.0398121879,0.0322475685,0.041238611,0.0568378024,0.0233777517,0.0440034721,0.0439739541,7
2018-02-01,-0.008646792,-0.026933855,-0.034492202,-0.048311033,-0.040688283,-0.053501454,-0.032396809,-0.018077591,-0.058089402,-0.068610453,7
2018-03-01,-0.034460398,-0.024436616,-0.008479932,-0.017517908,-0.017944988,-0.013503271,-0.024203863,-0.029937046,-0.004176704,0.0221693523,7
2018-04-01,0.0316947156,-0.008655269,0.0101417163,-0.00179289,-0.01614692,-0.027534956,0.0045721712,-0.012526888,0.030825897,0.043998815,7
2018-05-01,0.0601514825,0.0122731014,0.0355131917,0.0298545367,0.0110052157,-0.001535579,0.0140683003,0.0594623777,0.0396169588,0.0485123582,7
2018-06-01,0.0328655483,0.0069699086,0.0001642758,0.0061660383,0.0091322095,0.0219875858,-0.011390816,0.0131395005,0.0038559892,-0.01098888,7
2018-07-01,-0.003238476,0.0213869444,0.0384021518,0.0181050201,0.048105618,0.0366588201,0.0411076343,0.0469556016,0.0262016411,0.034541716,7
2018-08-01,0.0618671098,0.0288514717,0.0340020376,0.0252553631,0.0674903285,0.0436440357,0.0267640172,0.0245791014,0.0334232976,0.0092731139,7
2018-09-01,-0.012321654,0.0193189359,0.0049783501,0.0061399564,0.0121818973,0.0119807183,0.0147879733,0.006961621,0.0197599374,0.0078599284,7
2018-10-01,-0.148536676,-0.10491262,-0.107895035,-0.099686902,-0.053809355,-0.062601752,-0.070039213,-0.008330009,-0.058575628,-0.04672281,7
2018-11-01,0.0042285588,0.0130350623,0.0362306432,0.0477990652,-0.030945283,0.0459240389,0.0352480641,0.0239015257,-0.003898673,0.0375851169,7
2018-12-01,-0.106161792,-0.09755746,-0.089868793,-0.081656533,-0.099797649,-0.091378457,-0.09105827,-0.069806788,-0.083076289,-0.090556315,7
2019-01-01,0.1552717821,0.0920375558,0.1139517026,0.0733159279,0.0714115502,0.0599808505,0.0876726861,0.0411647849,0.0829304264,0.0775386032,7
2019-02-01,0.0142636819,0.0558183918,0.0411055431,0.0530279808,0.044938716,0.0589289273,0.041576303,0.0240956017,0.0610342512,0.0244459736,7
2019-03-01,0.0368605553,0.0163149902,0.0221093013,0.0180662122,0.0289372773,0.0172741908,0.012081773,0.0131712039,-1.4314e-05,0.0128790004,7
2019-04-01,0.0625927929,0.0202250638,0.0367152202,0.0320836022,0.0278902203,0.0522883377,0.0362767274,0.0186864884,0.0420601784,0.035742302,7
2019-05-01,-0.090306238,-0.080153598,-0.061316927,-0.064427646,-0.069314435,-0.067504608,-0.05840145,-0.037514293,-0.069417206,-0.042754229,7
2019-06-01,0.0844468064,0.0811356923,0.0822750133,0.0819174807,0.0776899051,0.0772839877,0.0696101125,0.0636405435,0.0708245002,0.0694085923,7
2019-07-01,-0.007854659,0.0030175647,0.0223409917,0.0208012617,0.015183864,0.0039644734,0.0067045739,0.0109125057,0.0061147797,0.0220575565,7
2019-08-01,-0.06564614,-0.024491817,-0.022416161,-0.014671474,0.0077406516,-0.007509326,0.020152211,-0.023108604,-0.024078968,-0.003456859,7
2019-09-01,-0.017870078,0.0008034352,0.0399695232,0.0121497841,0.0094559249,0.0229342338,0.0136134548,0.0271439833,0.0205090285,0.0032103166,7
2019-10-01,0.0439639498,0.0242112454,0.0474381766,0.0272213486,0.0031276544,0.0152233468,0.017898817,0.0022355451,-0.00258248,-0.009338934,7
2019-11-01,0.0599631223,0.0457531009,0.0556907473,0.0268928069,0.0342415906,0.0263658772,0.0289143232,0.0165171652,0.0169876582,0.0367420866,7
2019-12-01,0.0396149313,0.0304848684,0.0488817262,0.0231952926,0.0100349795,0.0328279757,0.0190785601,0.0224234132,0.0333934824,0.0266624012,7
1990-01-01,-0.084562897,-0.08708257,-0.078724164,-0.074714804,-0.05746677,-0.069558261,-0.051102703,-0.033522352,-0.076314405,-0.075194228,8
1990-02-01,0.0055820373,0.0091948262,0.0131541135,0.0135628178,0.0139006258,0.0246445028,0.0298481559,0.04049821,0.023583189,0.0445624865,8
1990-03-01,0.0393711324,0.0374224217,0.0148475754,0.0145370394,0.0255113854,0.0077633615,0.0197786299,0.0286127564,0.0178661248,0.0442675269,8
1990-04-01,-0.006347669,-0.01632842,-0.033747155,-0.022014042,-0.029806085,-0.04883301,-0.038399364,-0.020603703,-0.058598625,-0.049212954,8
1990-05-01,0.1019290951,0.1018854206,0.0908395869,0.0861087226,0.068279999,0.084202921,0.0903777181,0.0944320853,0.0871101674,0.1008790598,8
1990-06-01,0.0131465067,0.002857466,-0.003063015,-0.011901943,-0.014989909,-0.013392195,-0.013781166,-0.013108936,-0.014838642,-0.002960489,8
1990-07-01,-0.028659028,-0.01177583,0.0193872129,0.0105854483,-0.006498146,-0.031540139,-0.026289774,-0.035690498,-0.037292297,-0.052463769,8
1990-08-01,-0.089913766,-0.100853156,-0.089425713,-0.090338216,-0.076830167,-0.112047113,-0.09571068,-0.096970053,-0.083690183,-0.118403233,8
1990-09-01,-0.06712304,-0.031631533,-0.047049356,-0.059718415,-0.042760454,-0.070166404,-0.053026001,-0.081282005,-0.012290443,-0.086649458,8
1990-10-01,0.0016061668,0.0059716615,0.0096088262,-0.016881278,0.0131499793,-0.023082423,-0.045221271,-0.064861422,-0.035946968,-0.074507919,8
1990-11-01,0.0667764101,0.0648027986,0.0764976602,0.0486399618,0.0626525817,0.0750014184,0.0892054021,0.0732513287,0.0926200247,0.0362428025,8
1990-12-01,0.0402412282,0.0295803969,0.0287970674,0.0334398721,0.0209391275,0.0337664307,0.0293522115,0.0344280685,0.0064199784,0.0059928806,8
1991-01-01,0.0601095987,0.0177969091,0.0245066145,0.0420874808,0.0517247519,0.0671315266,0.1091211573,0.0885218912,0.122494239,0.1661152016,8
1991-02-01,0.0986446014,0.0565849733,0.0610794139,0.0734474083,0.0799196644,0.0604697212,0.0887536921,0.1081336155,0.0540780443,0.1489200304,8
1991-03-01,0.0321437626,0.0225861157,0.0331545706,0.034585033,0.0303372951,0.0281776581,0.0585775969,-0.026086113,0.0806308803,0.1382676682,8
1991-04-01,-0.003419658,0.0098663087,0.0113727955,-0.005647963,-0.004102138,0.0169621782,0.0185134235,-0.034991062,0.0255814263,0.0127676978,8
1991-05-01,0.037795995,0.0221898525,0.0481138479,0.0545102609,0.04383765,0.0567099612,0.055788766,0.0565972912,0.0543302496,0.0204319958,8
1991-06-01,-0.048773649,-0.034913433,-0.03566526,-0.042240413,-0.036632329,-0.048680228,-0.058804902,-0.064082836,-0.045810877,-0.073406053,8
1991-07-01,0.0751254412,0.0374051836,0.0352251282,0.0269038169,0.0428402823,0.0463290144,0.0464673826,0.0450568461,0.0581981497,0.030958296,8
1991-08-01,0.0435005605,0.028819458,0.0176179625,0.017942614,0.0214757779,0.0405795928,0.0129651396,0.0166080086,0.0203977188,0.0144675533,8
1991-09-01,-0.01756113,-0.024346362,-0.016082057,-0.002757948,0.0047611816,-0.007392453,0.01408966,-0.028357011,-0.023376633,-0.033582087,8
1991-10-01,0.0095121672,0.029396751,0.0149825837,0.0083196395,0.014662447,0.0295186197,-0.015243383,0.0348641577,0.0368998636,0.0443231357,8
1991-11-01,-0.016998347,-0.038354248,-0.036750681,-0.041500733,-0.038655624,-0.050812084,-0.047120012,-0.06624016,-0.061984349,-0.042775338,8
1991-12-01,0.1490219568,0.0920364672,0.1190472213,0.0876962357,0.0990866862,0.0725668132,0.1262965648,0.1186018347,0.0582433847,0.0462347758,8
1992-01-01,-0.015900741,-0.036992724,-0.02685243,-0.0143432,0.0021137455,0.0259231376,0.0321121679,0.0795266554,0.1018158039,0.225745644,8
1992-02-01,-0.00157211,0.0039321146,0.0061534614,0.0202666459,0.0076381841,0.028766676,0.0491724864,0.0499697556,0.080466788,0.1286003335,8
1992-03-01,-0.029541817,-0.01953408,-0.029525209,-0.006760299,-0.015944484,-0.014676789,-0.003295434,-0.007555664,-0.026057663,-0.023968324,8
1992-04-01,-0.009000845,0.0169194173,0.0494563516,0.0243280246,0.0358564069,0.0152329174,0.0312947898,0.0324888685,-0.001923645,-0.032306011,8
1992-05-01,0.0182598223,-0.001578579,0.010659084,0.0045202448,0.010755157,-0.004578313,-0.00618073,0.0075108276,-0.002918169,-0.002998535,8
1992-06-01,-0.03333418,-0.023269991,-0.00390045,-0.017068792,0.0096938059,-0.025959942,-0.027133716,-0.003451581,-0.029551053,-0.035053542,8
1992-07-01,0.0542260884,0.059091518,0.0334836321,0.0413768444,0.0256735009,0.0458491797,0.0255895006,0.0131228132,0.0296780298,0.0298883988,8
1992-08-01,-0.00780948,-0.011641754,-0.00627126,-0.017978152,-0.038552242,-0.025647098,-0.046025883,-0.053810954,-0.055762866,-0.087125413,8
1992-09-01,0.0222698126,-0.012512919,0.0191095162,0.022427406,0.0286503658,0.0086063275,0.0151972874,-0.014505988,0.0332768572,0.0600097064,8
1992-10-01,0.0211280535,0.0148370657,0.0074766447,0.005219508,0.0103188236,0.0095648711,-0.015000353,-0.00159514,0.0407484771,0.0340282644,8
1992-11-01,0.0586170402,0.0417062818,0.0287922876,0.0237724294,0.0226218899,0.0413875342,0.0456034962,0.0623463296,0.0685989058,0.0576942143,8
1992-12-01,0.0022338102,0.0053009167,0.0120661312,0.0277922393,0.0290717409,0.0392624371,0.0254335569,-0.008718354,0.0390700232,0.0421864574,8
1993-01-01,-0.00037032,-0.021504297,-0.018887601,0.0083840886,0.0243886835,0.0305492975,0.0551699389,0.0203108278,0.0863003856,0.1141804942,8
1993-02-01,-0.046216294,-0.008267317,0.0061991815,0.0274446559,0.0350057644,0.0427742673,0.0121606263,0.0333886165,0.0103664022,0.022308811,8
1993-03-01,0.0064627354,0.0186105727,0.0228036591,0.0237901338,0.0304189566,0.0325242721,0.0241675148,0.0572109046,0.0162299059,0.0346331541,8
1993-04-01,-0.084189484,-0.026495133,-0.012553331,-0.018105107,-0.013365004,-0.024973112,-0.000257983,-0.015846414,-0.001021359,-0.017045078,8
1993-05-01,0.0311134314,0.0253502476,0.0160823732,0.0368081161,0.0153474464,0.0269863838,0.0330285797,0.0457641505,0.055213641,0.0418022044,8
1993-06-01,-0.011160236,0.0017514772,-0.00386457,0.0104932792,0.015493817,0.0168698015,0.0138857365,0.0159120029,0.0262617006,0.0040504566,8
1993-07-01,-0.026797088,-0.016915456,0.0069228433,0.0059223487,-0.001596074,0.0196601311,0.0163877966,-0.003400396,0.0152326969,-0.009175596,8
1993-08-01,0.0281892502,0.0462419478,0.0378794024,0.0386095671,0.0404722013,0.0313874826,0.0323936945,0.0506940651,0.0490467657,0.0490483873,8
1993-09-01,-0.005310503,-0.004507611,-0.007342003,0.0004311327,-0.001364183,0.0102820973,-0.006402604,0.0059319884,0.0185922703,0.0053000659,8
1993-10-01,0.0309504305,0.0238462929,-0.001090736,-0.011389934,0.009204836,0.0139142188,0.0468638442,0.0253837653,0.0197769417,0.0466239253,8
1993-11-01,0.0063811243,-0.010598897,-0.013136631,-0.0343344,-0.02284572,-0.017179832,-0.014059554,-0.00472673,0.032045803,-0.032043014,8
1993-12-01,0.0041226638,0.0170299975,0.0173091393,0.001358948,0.0192851612,0.0246972136,0.023067895,0.0222024252,0.0400831334,0.0166354633,8
1994-01-01,0.0207789077,0.0176890036,0.026006707,0.0289560288,0.0211183832,0.0452718513,0.0416922958,0.0635577038,0.07057681,0.0332352278,8
1994-02-01,-0.003309831,-0.021317677,-0.03307155,-0.035398597,-0.03249931,-0.033475379,-0.001516271,-0.023696716,-0.026218676,-0.029415008,8
1994-03-01,-0.049857677,-0.048010536,-0.039047052,-0.036399253,-0.032142237,-0.043073425,-0.044423847,-0.053333665,-0.040011037,-0.026202744,8
1994-04-01,-0.00645779,0.0141656766,0.0079202444,0.0190020245,0.0209180016,0.0154499561,0.012627386,0.0153184287,0.0116791636,-0.009204575,8
1994-05-01,-0.000213997,0.0048100648,0.0211957509,0.0045672548,0.0172212311,0.0068657213,0.0122353426,0.0371005877,0.0033651973,0.0427199399,8
1994-06-01,-0.032101767,-0.023854017,-0.036898978,-0.02361327,-0.009907349,-0.014500072,-0.034511857,-0.016841672,-0.03658642,-0.056525351,8
1994-07-01,0.0434441305,0.0223687918,0.0327229216,0.0302923042,0.031922043,0.0371909084,0.0253704722,0.0202535557,0.0384975764,0.0432662006,8
1994-08-01,0.0666007953,0.0308380536,0.0245820151,0.0281494921,0.0316838115,0.0394359345,0.0485292856,0.0700302229,0.0753266871,0.0875157686,8
1994-09-01,-0.01773371,-0.041764421,-0.02509846,-0.022126851,-0.01494686,-0.018072286,-0.043102225,0.0006359597,-0.014510227,0.0056265936,8
1994-10-01,0.0421360125,0.0204457932,0.0166174514,0.0325108797,0.0195727888,0.0155917319,-0.030982846,0.0148707135,0.0118920687,0.0496102614,8
1994-11-01,-0.034134878,-0.029207402,-0.02955587,-0.02405649,-0.032701916,-0.042174986,-0.03494767,-0.045751092,-0.061074577,-0.048058524,8
1994-12-01,0.0004498194,0.0066872664,0.0055116332,0.0299591257,0.0115314802,0.0236775907,0.0150496869,0.0117122696,0.0137378761,-0.002291541,8
1995-01-01,0.0097028904,0.024928609,0.047360077,0.0222134022,0.0203929668,0.0300166382,0.0290223461,0.0081072365,0.0268369819,0.0133017742,8
1995-02-01,0.0398286706,0.062411189,0.0377516484,0.0428018478,0.0399339723,0.0337447084,0.027757494,0.0389096144,0.0325960667,0.0404099209,8
1995-03-01,0.0341106148,0.0314770472,0.0219111634,0.0169058018,0.0171784178,0.0188969173,0.0199370192,0.0479824555,0.0429154217,0.0451462284,8
1995-04-01,0.0434103704,0.0255290505,0.0163835256,0.033697484,0.0303758228,0.0203976884,0.0242560251,0.015540021,0.0172260855,0.0942722548,8
1995-05-01,0.0329589144,0.0470416372,0.0464633791,0.0437435213,0.0414256194,0.033404571,0.030624353,0.0237945904,0.0360893972,0.004225777,8
1995-06-01,0.0750562353,0.0458981176,0.0320617559,0.0310742203,0.0059706367,0.0153697925,0.0275388157,0.0092805983,0.0282306786,0.0299486205,8
1995-07-01,0.0633149488,0.0482897307,0.0421590084,0.0232340787,0.0289101765,0.0209780478,0.0304026717,0.0374438824,0.0409320723,0.0687229083,8
1995-08-01,0.0247631679,0.0047119307,0.0175878767,0.0192153654,0.0069088021,0.0031839732,0.008377772,-0.007257328,0.0056515249,-0.008444178,8
1995-09-01,0.0141312303,0.0406618628,0.045419894,0.0342510488,0.0527189905,0.0550334959,0.0539416323,0.026832134,-0.000466778,0.0291868926,8
1995-10-01,-0.027809875,-0.000896574,-0.011021841,-0.010375331,-0.0171632,-0.003855349,-0.008411878,0.0140737693,-0.004481083,-0.017838513,8
1995-11-01,0.0353904427,0.0144994484,0.0551292542,0.0545071807,0.0466516598,0.052804152,0.0432537018,0.0410792209,0.0602193895,0.0271019249,8
1995-12-01,-0.046369269,0.0071468016,0.0031714427,0.0198490569,0.0208792998,0.0052700141,0.0429819875,0.0570572102,0.03966186,0.0182955199,8
1996-01-01,0.0287575395,0.0238892137,0.0295143099,0.0423448398,0.0366664284,0.0387009457,0.0073006001,0.0234328083,0.0172699811,0.0863596846,8
1996-02-01,0.0375577501,0.0458152115,0.0329103428,-0.001979925,-0.008252899,0.0035613776,-0.005842321,0.0084875724,0.0362362611,0.0525614352,8
1996-03-01,-0.003959503,0.0159403744,0.0164616949,0.0170896831,0.0108536549,-0.000649648,0.0139029315,0.0087221088,0.012861833,-0.020465755,8
1996-04-01,0.0775395513,0.0227742125,0.013895628,0.0070775558,0.013143343,0.015047135,0.0059178758,0.0098557312,0.0232873037,0.0540634893,8
1996-05-01,0.041159166,0.0335020652,0.0086292167,0.0193952185,0.0162687074,0.0175247775,0.0235440726,0.0416764616,0.0348453509,0.0425292371,8
1996-06-01,-0.034062634,0.0028657296,0.0055683203,0.0066341964,0.003255995,0.0149059444,-0.002296837,-0.011793301,-0.011730558,-0.04147384,8
1996-07-01,-0.05818862,-0.047019994,-0.045266067,-0.042504315,-0.037574647,-0.061898726,-0.028638115,-0.046111169,-0.068038394,-0.08971213,8
1996-08-01,0.0464802764,0.039300634,0.0452345841,0.0204849331,0.0184889925,0.0156572012,0.0273302994,0.0160789414,0.0492107886,0.0343969178,8
1996-09-01,0.0986045836,0.0694197009,0.0328939037,0.0737471199,0.0446941936,0.036296948,0.0488045867,0.0450327186,0.0275423762,0.0189266457,8
1996-10-01,0.0089745459,0.0130855944,0.0187696871,0.0151384958,0.0338831076,0.0238360588,0.0387704894,0.0240630945,0.0274054398,-0.005508051,8
1996-11-01,0.1119179562,0.0700843721,0.0640780704,0.0705531858,0.0593806581,0.0737968428,0.0518880904,0.0848747365,0.0260648231,0.0529543322,8
1996-12-01,-0.022319189,-0.005254427,-0.017320566,-0.011171644,-0.012701026,0.0083170215,-0.025319726,-0.022380455,-0.019636242,0.0126882187,8
1997-01-01,0.0947828943,0.0438230225,0.0611867728,0.0514428674,0.0679779021,0.0443020376,0.0513679265,0.0476651821,0.0273940732,0.0251617963,8
1997-02-01,-0.05085045,0.0008608448,0.0135248072,0.0168910061,0.0122346629,0.0316369662,-0.002874464,0.0013054536,0.0188289748,-3.0975e-05,8
1997-03-01,-0.060136521,-0.038642145,-0.048845768,-0.044008951,-0.015121624,-0.058279815,-0.050282141,-0.018756892,0.0020425291,-0.048695464,8
1997-04-01,0.0443245529,0.0768899177,0.0819570671,0.0479995043,0.0415998729,0.0511646449,0.040606256,0.0053929741,0.0072582538,-0.026098309,8
1997-05-01,0.1109133686,0.0549847918,0.0666571208,0.0491065781,0.0541044759,0.0724913217,0.0576116075,0.0786075349,0.0655170101,0.0867812816,8
1997-06-01,0.0138372673,0.0506739128,0.0597765945,0.0453938853,0.0359084689,0.0281456056,0.0661118874,0.0424507505,0.0705165621,0.0120159238,8
1997-07-01,0.1518891616,0.0945842393,0.0636166025,0.0847229057,0.0513529917,0.0514447863,0.0496574884,0.0773015711,0.0947176996,0.0549618717,8
1997-08-01,-0.028030855,-0.078326331,-0.060173185,-0.05165306,-0.038909358,-0.044361891,-0.014467581,-0.011190035,-0.005696811,0.0444044404,8
1997-09-01,0.0493611727,0.0408009112,0.0628308072,0.0568425111,0.0582685904,0.0657137141,0.0557145492,0.0654554819,0.0524028155,0.0584742493,8
1997-10-01,-0.079682154,-0.050562424,-0.017474916,-0.015354062,-0.03044222,-0.021303194,-0.009773059,-0.042915905,-0.031140457,-0.04627681,8
1997-11-01,0.0030740029,0.0565268098,0.030212026,0.0488324727,0.043671344,0.0515113001,0.0467946602,0.0512435203,0.0519336619,0.0131489117,8
1997-12-01,-0.01646519,0.017569678,0.018697035,0.0239225192,0.0309677337,0.0271973169,0.0323061028,0.0461378236,0.0275774431,-0.016679871,8
1998-01-01,0.041926833,-0.003664333,0.0052281209,0.018056146,-0.005765976,-0.001694234,-0.005096889,-0.013422178,-0.004618333,0.0047677891,8
1998-02-01,0.0974755693,0.068978083,0.0873647167,0.0645134876,0.0602059087,0.0550404032,0.0555653794,0.0359130448,0.0661961177,0.1178879107,8
1998-03-01,0.0224352443,0.059570135,0.0260615597,0.0563634503,0.0663003093,0.0687085598,0.0478846839,0.0592532446,0.0682713479,0.0744265536,8
1998-04-01,0.0363011031,0.013783238,0.0072607033,0.0093240953,-0.004159621,0.0077071894,-0.015597816,-0.007164674,-0.008850885,0.0095148609,8
1998-05-01,-0.041610829,-0.021607098,-0.011880734,-0.030163546,-0.012718612,0.00696918,-0.029353148,0.0018922826,-0.023598373,-0.033803049,8
